timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,label
440.85,3,0,3,0,1.2900,-0.0100,-1.2400,18.6250,-20.0625,-1.8750,0.68652343750000,0.15350341796875,0.70581054687500,0.08312988281250,moving
440.86,3,0,3,0,-1.6700,1.1700,-1.8400,30.1875,-22.5625,-14.6250,0.68762207031250,0.15460205078125,0.70489501953125,0.08007812500000,moving
440.87,3,0,3,0,-5.9800,2.6000,-2.3800,42.8750,-30.0000,-42.7500,0.68914794921875,0.15472412109375,0.70397949218750,0.07446289062500,moving
440.88,3,0,3,0,-11.2200,3.6900,-2.4300,44.1875,-49.3125,-76.6250,0.69207763671875,0.15301513671875,0.70233154296875,0.06652832031250,moving
440.89,3,0,3,0,-22.1700,1.8100,0.3700,49.1250,-82.9375,-83.6250,0.69689941406250,0.15136718750000,0.69866943359375,0.05731201171875,moving
440.90,3,0,3,0,-19.1800,0.0700,4.5700,66.0625,-109.9375,-30.7500,0.70281982421875,0.15405273437500,0.69268798828125,0.04998779296875,moving
440.91,3,0,3,0,-10.8700,0.8900,7.6700,68.3750,-89.8750,18.7500,0.70721435546875,0.15972900390625,0.68719482421875,0.04577636718750,moving
440.92,3,0,3,0,-2.2200,1.7600,5.7000,37.4375,-30.1875,28.6250,0.70837402343750,0.16387939453125,0.68505859375000,0.04492187500000,moving
440.93,3,0,3,0,-2.5500,1.3600,2.3300,3.7500,45.3125,11.5000,0.70556640625000,0.16461181640625,0.68768310546875,0.04602050781250,moving
440.94,3,0,3,0,-1.2600,0.6700,0.3500,-29.3750,85.0000,-1.1250,0.70092773437500,0.16241455078125,0.69281005859375,0.04895019531250,moving
440.95,3,0,3,0,1.3200,0.0300,-0.4800,-49.7500,89.5000,0.0000,0.69616699218750,0.15899658203125,0.69799804687500,0.05322265625000,moving
440.96,3,0,3,0,3.9900,-0.6600,-0.8300,-53.6250,61.6250,3.3750,0.69311523437500,0.15563964843750,0.70147705078125,0.05755615234375,moving
440.97,3,0,3,0,5.5800,-1.3500,-1.2300,-37.5625,44.7500,7.7500,0.69085693359375,0.15362548828125,0.70385742187500,0.06091308593750,moving
440.98,3,0,3,0,6.8700,-1.2700,-0.5300,-32.0000,27.6875,10.1875,0.68951416015625,0.15216064453125,0.70520019531250,0.06390380859375,moving
