timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,label
177.55,3,1,3,3,-2.5000,6.2900,0.6400,-57.6875,-28.1875,64.2500,0.27197265625000,-0.71295166015625,0.23010253906250,0.60400390625000,moving
177.56,3,1,3,3,-2.1300,5.6400,0.4800,-49.6875,-31.1250,75.1250,0.26550292968750,-0.71093750000000,0.23144531250000,0.60870361328125,moving
177.57,3,1,3,3,-1.6300,4.8500,0.4800,-43.4375,-32.8750,86.6875,0.25885009765625,-0.70837402343750,0.23376464843750,0.61364746093750,moving
177.58,3,1,3,3,-1.0500,3.2700,0.6400,-37.1250,-36.8750,96.1875,0.25207519531250,-0.70520019531250,0.23693847656250,0.61889648437500,moving
177.59,3,1,3,3,-1.1300,2.4200,0.6900,-39.8750,-43.3750,102.8750,0.24493408203125,-0.70153808593750,0.24017333984375,0.62463378906250,moving
177.60,3,1,3,3,-1.0700,1.2400,0.7500,-51.0000,-47.0625,107.3750,0.23687744140625,-0.69775390625000,0.24298095703125,0.63085937500000,moving
177.61,3,1,3,3,-0.4200,-0.9100,0.9000,-58.5625,-48.0625,109.2500,0.22821044921875,-0.69390869140625,0.24542236328125,0.63726806640625,moving
177.62,3,1,3,3,0.3000,-2.0500,0.9200,-52.8750,-54.2500,113.6250,0.21984863281250,-0.68945312500000,0.24829101562500,0.64392089843750,moving
177.63,3,1,3,3,1.2700,-3.2400,0.1400,-43.5625,-61.7500,116.0000,0.21197509765625,-0.68426513671875,0.25164794921875,0.65081787109375,moving
177.64,3,1,3,3,1.2700,-3.2400,0.1400,-43.5625,-61.7500,116.0000,0.21197509765625,-0.68426513671875,0.25164794921875,0.65081787109375,moving
177.64,3,1,3,3,2.3000,-4.7900,-0.0200,-37.6250,-68.5000,113.4375,0.20471191406250,-0.67846679687500,0.25506591796875,0.65777587890625,moving
177.65,3,1,3,3,3.5900,-8.0000,-1.1500,-34.1250,-75.3125,102.0625,0.19848632812500,-0.67242431640625,0.25781250000000,0.66479492187500,moving
