timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,label
60.94,3,1,3,0,-0.9600,2.5300,0.4900,-16.1875,15.3125,6.8125,0.41088867187500,-0.64141845703125,0.55694580078125,0.33099365234375,moving
60.95,3,1,3,0,1.2100,0.9600,-0.3200,-24.2500,-6.0625,11.8750,0.40948486328125,-0.64154052734375,0.55664062500000,0.33294677734375,moving
60.96,3,1,3,0,1.3200,-0.1700,-2.0400,-35.1875,-18.8125,11.1875,0.40814208984375,-0.64166259765625,0.55560302734375,0.33612060546875,moving
60.97,3,1,3,0,1.6400,-1.7400,-3.6600,-44.6250,-26.9375,-1.4375,0.40698242187500,-0.64251708984375,0.55322265625000,0.33978271484375,moving
60.98,3,1,3,0,1.6900,-2.5600,-4.4400,-50.6250,-21.3750,-12.8750,0.40557861328125,-0.64428710937500,0.55023193359375,0.34295654296875,moving
60.99,3,1,3,0,0.3800,-5.5600,-8.7400,-36.0625,47.8125,-16.3750,0.40173339843750,-0.64776611328125,0.54992675781250,0.34143066406250,moving
61.00,3,1,3,0,-0.8900,-5.9000,-7.6200,-5.1250,34.8125,-15.8750,0.40020751953125,-0.64978027343750,0.55010986328125,0.33917236328125,moving
61.00,3,1,3,0,0.1300,-4.6400,-6.6900,-2.1875,44.3125,-24.5625,0.39868164062500,-0.65234375000000,0.55017089843750,0.33587646484375,moving
61.02,3,1,3,0,1.9000,-3.3900,-4.5700,2.4375,48.6250,-27.5625,0.39727783203125,-0.65496826171875,0.55035400390625,0.33203125000000,moving
61.03,3,1,3,0,4.8800,0.5800,3.2200,5.2500,37.0000,-16.0000,0.39630126953125,-0.65667724609375,0.55090332031250,0.32910156250000,moving
61.04,3,1,3,0,3.3900,0.6000,5.7100,18.8125,28.4375,1.3750,0.39593505859375,-0.65673828125000,0.55249023437500,0.32659912109375,moving
61.05,3,1,3,0,2.0800,0.3100,4.4600,51.2500,13.5625,17.0000,0.39776611328125,-0.65454101562500,0.55535888671875,0.32391357421875,moving
61.06,3,1,3,0,0.1400,1.0600,2.5400,61.8750,-6.3750,26.6875,0.40081787109375,-0.65093994140625,0.55841064453125,0.32220458984375,moving
61.07,3,1,3,0,-2.8200,1.0300,2.7600,50.5000,-41.5625,24.6875,0.40502929687500,-0.64678955078125,0.55975341796875,0.32293701171875,moving
61.08,3,1,3,0,-5.0800,2.3200,6.7200,19.0000,-105.4375,5.3750,0.41107177734375,-0.64282226562500,0.55688476562500,0.32812500000000,moving
61.08,3,1,3,0,-6.3700,2.8400,7.3700,-4.0000,-122.1875,-20.6250,0.41735839843750,-0.64044189453125,0.55120849609375,0.33441162109375,moving
61.09,3,1,3,0,0.0900,3.0000,3.9600,-6.8125,-150.1250,-34.3750,0.42517089843750,-0.63787841796875,0.54351806640625,0.34185791015625,moving
61.11,3,1,3,0,1.2700,3.1500,4.1200,12.0625,-141.1250,-11.6250,0.43286132812500,-0.63372802734375,0.53796386718750,0.34869384765625,moving
61.12,3,1,3,0,2.6100,3.0600,5.1500,13.3750,-78.7500,19.3750,0.43670654296875,-0.62988281250000,0.53643798828125,0.35314941406250,moving
61.13,3,1,3,0,3.8200,3.0500,3.9900,-2.6875,13.5625,43.2500,0.43463134765625,-0.62835693359375,0.53924560546875,0.35418701171875,moving
61.14,3,1,3,0,1.2300,1.1600,-4.2700,-47.4375,54.2500,49.6875,0.42791748046875,-0.62951660156250,0.54254150390625,0.35534667968750,moving
61.15,3,1,3,0,0.9400,-1.4500,-8.3700,-53.6250,53.0000,27.9375,0.42156982421875,-0.63177490234375,0.54437255859375,0.35601806640625,moving
61.16,3,1,3,0,1.1700,-1.1600,-5.6200,-61.6875,-51.6250,17.2500,0.42010498046875,-0.63159179687500,0.54150390625000,0.36242675781250,moving
61.17,3,1,3,0,-0.4600,-3.9900,5.2000,-102.4375,28.0625,-5.1875,0.41326904296875,-0.63647460937500,0.53900146484375,0.36553955078125,moving
61.17,3,1,3,0,-3.9500,-3.4600,-14.4600,-27.6250,137.8750,-51.0000,0.40686035156250,-0.64422607421875,0.54022216796875,0.35729980468750,moving
61.18,3,1,3,0,-1.0800,-2.1200,-11.7300,11.1250,-8.6250,-38.9375,0.40911865234375,-0.64538574218750,0.53802490234375,0.35589599609375,moving
61.20,3,1,3,0,1.7700,0.3900,-9.6000,22.0625,11.5000,-4.6875,0.40991210937500,-0.64514160156250,0.53887939453125,0.35400390625000,moving
61.20,3,1,3,0,1.7700,0.3900,-9.6000,22.0625,11.5000,-4.6875,0.40991210937500,-0.64514160156250,0.53887939453125,0.35400390625000,moving
61.21,3,1,3,0,1.6200,-0.6500,-4.1200,29.5000,17.3125,22.8125,0.41009521484375,-0.64355468750000,0.54168701171875,0.35247802734375,moving
61.22,3,1,3,0,2.5500,-0.8800,4.0900,25.8750,12.0625,39.4375,0.40972900390625,-0.64117431640625,0.54516601562500,0.35192871093750,moving
61.23,3,1,3,0,0.4600,0.0600,5.0800,39.1875,33.5000,47.1875,0.40887451171875,-0.63854980468750,0.55017089843750,0.34991455078125,moving
61.24,3,1,3,0,-0.8700,0.9100,3.9900,46.1250,45.3125,54.6875,0.40759277343750,-0.63562011718750,0.55621337890625,0.34710693359375,moving
61.25,3,1,3,0,-12.7500,2.9700,6.5200,23.5000,27.1875,45.9375,0.40612792968750,-0.63336181640625,0.56048583984375,0.34606933593750,moving
61.25,3,1,3,0,-12.4700,0.7200,6.1600,-39.9375,-76.5000,-40.3750,0.40887451171875,-0.63446044921875,0.55426025390625,0.35076904296875,moving
61.26,3,1,3,0,-4.3100,-0.1200,5.6300,-57.4375,-193.5625,-91.7500,0.41778564453125,-0.63488769531250,0.54046630859375,0.36096191406250,moving
61.28,3,1,3,0,1.3900,2.8000,-1.7100,8.7500,-206.0625,-34.1250,0.42901611328125,-0.62957763671875,0.53125000000000,0.37066650390625,moving
61.29,3,1,3,0,4.7400,2.2600,6.0300,37.1875,-156.5625,0.6875,0.43823242187500,-0.62298583984375,0.52655029296875,0.37750244140625,moving
61.30,3,1,3,0,3.3100,3.4000,4.8100,37.9375,24.5000,32.6875,0.43811035156250,-0.62084960937500,0.53051757812500,0.37573242187500,moving
61.31,3,1,3,0,3.1100,1.6200,2.9200,4.4375,109.2500,48.2500,0.43170166015625,-0.62194824218750,0.53741455078125,0.37145996093750,moving
61.32,3,1,3,0,3.3500,0.9300,0.7300,-54.5625,113.7500,48.4375,0.42181396484375,-0.62536621093750,0.54254150390625,0.36962890625000,moving
61.33,3,1,3,0,2.2300,-0.3400,-4.0300,-56.3125,40.0625,21.8125,0.41613769531250,-0.62768554687500,0.54333496093750,0.37091064453125,moving
61.34,3,1,3,0,3.1500,-0.9700,-1.0400,-64.6250,-81.0000,2.1875,0.41638183593750,-0.62725830078125,0.53839111328125,0.37854003906250,moving
61.34,3,1,3,0,1.6300,-3.4100,-0.3900,-87.9375,-27.9375,-18.4375,0.41345214843750,-0.63037109375000,0.53344726562500,0.38348388671875,moving
61.36,3,1,3,0,0.1800,-2.4200,-2.4200,-85.5000,96.5625,-40.0625,0.40557861328125,-0.63848876953125,0.53186035156250,0.38073730468750,moving
61.37,3,1,3,0,1.2000,0.3900,-9.1400,-41.5625,18.6875,-31.2500,0.40344238281250,-0.64202880859375,0.52935791015625,0.38049316406250,moving
61.38,3,1,3,0,1.0900,1.3600,-7.9900,1.3750,-6.2500,-4.0625,0.40393066406250,-0.64196777343750,0.52899169921875,0.38061523437500,moving
61.39,3,1,3,0,1.6500,0.5500,-4.8700,25.0000,16.5625,9.3125,0.40423583984375,-0.64123535156250,0.53094482421875,0.37890625000000,moving
61.40,3,1,3,0,2.5300,-1.2400,-2.1900,33.0000,15.4375,13.6875,0.40490722656250,-0.63989257812500,0.53332519531250,0.37695312500000,moving
