timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z
1721017608.23,3,1,3,0,-3.5000,-2.0500,0.9100,17.2500,-48.8125,45.1250
1721017608.24,3,1,3,0,-4.3600,-2.5200,0.6900,-11.7500,-61.5000,47.8125
1721017608.25,3,1,3,0,-4.7700,-2.9100,0.5600,-41.4375,-80.1250,58.6250
1721017608.26,3,1,3,0,-4.8200,-3.4800,0.4000,-61.5625,-99.3125,67.4375
1721017608.27,3,1,3,0,-5.6200,-4.6100,-0.1400,-67.6875,-103.1875,60.7500
1721017608.28,3,1,3,1,-6.4200,-4.9400,-0.0700,-63.7500,-101.9375,42.2500
1721017608.29,3,1,3,1,-7.3700,-5.1300,0.1700,-61.6875,-99.1875,19.6250
1721017608.30,3,1,3,1,-8.6500,-5.3200,0.1900,-63.0625,-88.5000,-1.3750
1721017608.31,3,1,3,1,-9.4100,-5.2900,0.4600,-70.9375,-77.3750,-18.6875
1721017608.32,3,1,3,1,-9.8300,-4.9100,0.8800,-80.6250,-62.3750,-32.5625
1721017608.33,3,1,3,1,-10.0200,-4.4400,1.2200,-87.1875,-46.9375,-44.6250
1721017608.34,3,1,3,1,-10.2900,-3.6100,1.5800,-94.3125,-29.9375,-58.6875
1721017608.35,3,1,3,1,-10.3900,-2.7300,1.8400,-100.6875,-8.3125,-74.5625
1721017608.36,3,1,3,1,-10.4200,-1.7800,2.3800,-105.2500,20.7500,-92.0000
1721017608.37,3,1,3,1,-10.3200,0.2500,3.7100,-110.6250,46.1250,-103.1250
1721017608.38,3,1,3,2,-10.2200,1.1100,4.4000,-115.2500,58.0000,-103.0625
1721017608.39,3,1,3,2,-9.8600,1.7700,4.8500,-117.5000,56.1875,-91.8125
1721017608.40,3,1,3,2,-9.3600,2.4200,5.1800,-114.5000,43.8750,-74.8125
1721017608.41,3,1,3,2,-8.4300,2.8100,5.1900,-103.8125,24.6250,-57.0625
1721017608.42,3,1,3,2,-8.3400,2.8300,4.9100,-85.4375,7.6875,-39.5625
1721017608.43,3,1,3,3,-8.4800,2.7100,4.4100,-61.8125,0.1250,-25.3750
1721017608.44,3,1,3,3,-8.6400,2.5300,3.9500,-34.5000,-4.0625,-14.1250
1721017608.45,3,1,3,3,-9.2300,2.1000,3.2800,-3.1875,-6.5000,-2.1250
1721017608.46,3,1,3,3,-9.4400,1.9400,2.8300,27.3125,0.1250,11.0000
1721017608.47,3,1,3,3,-9.4500,1.7700,2.3800,50.9375,9.4375,28.0625
1721017608.48,3,1,3,3,-9.4500,1.1300,1.5500,67.8750,17.1875,49.5000
1721017608.49,3,1,3,3,-9.4800,0.7300,1.2500,78.0000,22.8750,72.3750
1721017608.50,3,1,3,3,-9.5400,0.2000,1.0400,79.5000,17.4375,97.1875
1721017608.51,3,1,3,3,-9.6000,-0.3100,1.2000,72.0625,-0.1875,120.5000
1721017608.52,3,1,3,3,-9.7900,-1.0000,1.7800,58.2500,-18.7500,140.0000
1721017608.53,3,1,3,3,-9.4800,-1.6400,1.7700,43.2500,-38.8125,157.2500
1721017608.54,3,1,3,3,-8.8900,-2.1600,1.5000,35.1875,-56.8750,167.8125
1721017608.55,3,1,3,3,-6.5700,-2.2500,0.0600,44.0625,-63.0000,165.6250
1721017608.56,3,1,3,3,-5.7900,-1.9200,-0.6700,70.8125,-42.1875,151.1875
1721017608.57,3,1,3,3,-5.2300,-1.3600,-1.2400,104.8750,15.4375,130.8750
1721017608.58,3,1,3,3,-4.8300,-0.8000,-1.5500,127.5000,60.8125,111.9375
1721017608.59,3,1,3,3,-5.1200,0.1300,-1.8500,131.0625,67.5625,104.5000
1721017608.60,3,1,3,3,-5.2100,-0.0400,-2.0700,118.5000,63.2500,106.0625
1721017608.61,3,1,3,3,-5.2100,-0.4300,-2.1800,89.8125,50.5000,115.2500
1721017608.62,3,1,3,3,-4.7800,-1.5400,-2.3500,53.2500,34.3125,128.4375
1721017608.63,3,1,3,3,-4.2900,-2.1200,-1.8200,22.6250,24.8750,133.3750
1721017608.64,3,1,3,3,-3.4700,-2.5700,-1.3200,6.8125,28.6875,128.0625
1721017608.65,3,1,3,3,-2.6200,-2.6500,-0.8500,5.5000,48.3750,114.1250
1721017608.66,3,1,3,3,-1.5100,-1.4800,0.5000,17.8125,80.8750,95.5625
1721017608.67,3,1,3,3,-0.3900,-0.9500,3.0400,38.5000,101.9375,86.5000
1721017608.68,3,1,3,3,-1.2600,-0.4200,3.5200,48.6250,102.4375,92.5625
1721017608.69,3,1,3,3,0.0900,-1.0700,3.0000,50.7500,175.2500,94.2500
1721017608.70,3,1,3,3,0.9900,-2.6200,3.1400,51.0625,162.8750,96.5625
1721017608.71,3,1,3,3,1.8600,-3.5600,2.5200,56.5000,134.9375,98.9375
1721017608.72,3,1,3,3,2.5200,-3.7400,2.4800,75.5625,126.6250,74.4375
1721017608.73,3,1,3,3,3.2700,-3.6400,1.7400,95.5000,141.3750,39.2500
1721017608.74,3,1,3,3,3.6300,-3.1900,1.8400,119.6875,168.8750,-2.1875
1721017608.75,3,1,3,3,3.8300,-2.7600,1.7600,141.9375,178.9375,-36.3750
1721017608.76,3,1,3,3,4.1100,-2.5100,1.7800,149.6875,194.8750,-62.8750
1721017608.77,3,1,3,3,4.1600,-2.1900,2.1500,140.5000,195.5625,-80.1875
1721017608.78,3,1,3,3,4.3300,-1.8500,2.4400,114.3125,181.5000,-87.6875
1721017608.79,3,1,3,3,4.8000,-1.7300,2.8400,84.0000,161.3125,-89.1250
1721017608.80,3,1,3,3,5.9900,-2.0400,3.0800,54.3125,139.5000,-83.8750
1721017608.81,3,1,3,3,6.4700,-1.8100,3.3000,35.1875,133.3750,-83.8125
1721017608.82,3,1,3,3,6.7400,-1.4400,3.4900,31.6875,143.3750,-94.3125
1721017608.83,3,1,3,3,6.8900,-0.8900,3.6400,36.6875,151.3125,-110.3750
1721017608.84,3,1,3,3,6.3700,1.0400,4.1800,42.2500,155.7500,-125.5000
1721017608.85,3,1,3,3,6.5400,1.8300,4.6200,45.6875,157.4375,-127.1250
1721017608.86,3,1,3,3,6.7100,2.1900,4.6800,40.1250,145.4375,-116.1250
1721017608.87,3,1,3,3,7.0400,2.1800,4.3500,25.3750,120.1875,-94.3750
1721017608.88,3,1,3,3,7.8400,1.7500,3.2800,9.4375,89.5625,-66.8750
1721017608.89,3,1,3,3,8.4900,1.6100,2.6900,-2.2500,66.4375,-43.2500
1721017608.90,3,1,3,3,8.8900,1.5300,2.1200,-5.4375,51.6875,-27.1875
1721017608.91,3,1,3,3,8.9900,1.7200,1.6900,0.5625,48.5000,-20.8750
1721017608.92,3,1,3,3,9.3200,1.8500,1.9500,12.1875,50.7500,-15.6875
1721017608.93,3,1,3,3,9.7100,1.7000,2.1900,24.7500,53.6250,-7.7500
1721017608.94,3,1,3,3,10.0800,1.4000,2.5000,32.1875,58.8125,2.0625
1721017608.95,3,1,3,3,11.2000,0.1000,2.8500,30.5625,53.3125,12.0000
1721017608.96,3,1,3,3,11.4000,-0.5500,2.9200,20.0000,34.6250,18.0625
1721017608.97,3,1,3,3,11.1900,-0.8300,3.0500,6.4375,9.5625,15.1875
1721017608.98,3,1,3,3,10.4100,-1.0400,3.4500,-5.8750,-13.2500,7.3125
1721017608.99,3,1,3,3,9.9900,-0.8900,3.5700,-15.4375,-31.1250,-2.6250
1721017609.00,3,1,3,3,9.4700,-0.4600,3.9100,-21.0625,-35.8125,-10.6875
1721017609.01,3,1,3,3,9.0000,0.0700,4.5000,-21.3750,-35.4375,-11.8750
1721017609.02,3,1,3,3,8.2800,0.6800,5.3700,-21.4375,-43.0000,-4.5625
1721017609.03,3,1,3,3,7.9800,0.5400,5.4300,-23.0000,-60.8125,9.6875
1721017609.04,3,1,3,3,8.0300,-0.1600,5.4800,-23.5000,-81.8125,27.6875
1721017609.05,3,1,3,3,8.9300,-2.2100,5.3500,-23.1875,-101.5625,42.6250
1721017609.06,3,1,3,3,8.7500,-2.7900,5.0400,-23.7500,-114.1875,44.1250
1721017609.07,3,1,3,3,8.1800,-2.8700,4.7900,-27.3125,-121.7500,31.8750
1721017609.08,3,1,3,3,7.6500,-2.4400,4.7300,-32.8750,-130.1875,8.6875
1721017609.09,3,1,3,3,6.4100,-0.9200,4.6700,-36.1250,-132.0625,-18.1875
1721017609.10,3,1,3,3,5.4100,0.0500,4.6400,-36.8750,-124.3750,-37.1250
1721017609.11,3,1,3,3,4.1900,1.0600,4.6400,-40.8750,-122.1250,-43.5000
1721017609.12,3,1,3,3,3.1000,1.7600,4.8600,-50.3125,-130.5000,-37.0625
1721017609.13,3,1,3,3,1.5000,1.3100,5.2600,-62.1250,-154.5625,-18.8125
1721017609.14,3,1,3,3,1.0200,0.7500,5.3300,-69.2500,-180.5625,2.1250
1721017609.15,3,1,3,3,0.8700,0.3700,5.3600,-62.3750,-190.0000,13.0625
1721017609.16,3,1,3,3,1.4300,-0.6800,5.4700,-42.1250,-175.4375,11.5625
1721017609.17,3,1,3,3,0.9500,-0.8600,5.1500,-15.5625,-143.3750,-1.3750
1721017609.18,3,1,3,3,0.0800,-1.0900,4.7000,24.6250,-116.5625,-46.1875
1721017609.19,3,1,3,3,-0.7600,-1.3500,4.1100,24.6250,-116.5625,-46.1875
1721017609.20,3,1,3,3,-2.5500,-1.4000,2.3500,27.6875,-125.6250,-64.0000
1721017609.21,3,1,3,3,-3.7400,-1.3800,1.5200,18.0000,-134.3750,-75.5625
1721017609.22,3,1,3,3,-4.7900,-1.4800,0.8800,-5.6875,-141.2500,-74.2500
1721017609.23,3,1,3,3,-6.2100,-2.0700,-0.1300,-82.5625,-177.6875,-46.8750
1721017609.24,3,1,3,3,-6.7600,-2.5200,-0.5000,-82.5625,-177.6875,-46.8750
1721017609.25,3,1,3,3,-7.2300,-2.9500,-0.5600,-120.7500,-195.5000,-35.5000
1721017609.26,3,1,3,3,-7.4200,-3.3000,-0.5500,-156.3750,-196.8125,-30.0000
1721017609.27,3,1,3,3,-7.5500,-4.3300,-0.3200,-150.8125,-182.3750,-38.1250
1721017609.28,3,1,3,3,-8.0100,-4.5600,-0.3200,-133.2500,-160.5000,-58.5000
1721017609.29,3,1,3,3,-8.5900,-4.3600,-0.1400,-113.9375,-134.8750,-81.9375
1721017609.30,3,1,3,3,-9.5100,-3.3200,-0.2600,-101.5000,-107.2500,-101.0625
1721017609.31,3,1,3,3,-10.3500,-2.9000,-0.4000,-96.3750,-73.7500,-112.0000
1721017609.32,3,1,3,3,-10.8700,-2.2300,-0.1300,-93.9375,-47.5000,-115.2500
1721017609.33,3,1,3,3,-11.0900,-1.6500,0.2200,-99.7500,-28.8125,-108.4375
1721017609.34,3,1,3,3,-10.8700,-0.7000,0.4000,-105.8750,-15.1250,-94.5625
1721017609.35,3,1,3,3,-10.5900,0.0400,0.5700,-109.6875,-0.1250,-81.3750
1721017609.36,3,1,3,3,-10.2200,0.6000,0.9400,-111.3750,8.3125,-65.5000
1721017609.37,3,1,3,3,-9.6800,1.0500,1.2900,-107.0000,9.6875,-47.1875
1721017609.38,3,1,3,3,-8.9700,1.7700,1.7800,-96.9375,10.1250,-29.5625
1721017609.39,3,1,3,3,-8.8800,2.0700,1.9800,-82.9375,6.3125,-12.0625
1721017609.40,3,1,3,3,-8.7000,2.3700,2.2500,-63.6875,-0.9375,7.7500
1721017609.41,3,1,3,3,-8.4100,2.0900,2.3400,-41.7500,-6.2500,26.8750
1721017609.42,3,1,3,3,-8.5300,1.6700,2.1400,-18.3125,-9.5625,40.3750
1721017609.43,3,1,3,3,-8.7100,1.3200,1.8800,5.7500,-14.6250,47.8750
1721017609.44,3,1,3,3,-8.9300,0.9600,1.6200,25.2500,-20.8750,53.4375
1721017609.45,3,1,3,3,-9.5900,0.0400,1.0300,40.0625,-24.0000,58.9375
1721017609.46,3,1,3,3,-9.9700,-0.2100,0.9400,50.2500,-24.3750,63.0625
1721017609.47,3,1,3,3,-10.1900,-0.4800,0.8900,56.0625,-21.5625,67.0000
1721017609.48,3,1,3,3,-10.2600,-0.6100,0.4100,60.8750,-17.0000,70.8125
1721017609.49,3,1,3,3,-10.3500,-0.5700,0.1700,66.3125,-12.8125,74.5000
1721017609.50,3,1,3,3,-10.4900,-0.6800,0.0000,73.8750,-9.1875,77.9375
1721017609.51,3,1,3,3,-10.5600,-0.8600,-0.0400,80.6250,-6.1875,84.0000
1721017609.52,3,1,3,3,-9.9600,-1.4300,-0.3800,85.0625,2.6250,89.6250
1721017609.53,3,1,3,3,-9.5200,-1.7100,-0.7200,88.6250,14.7500,94.5625
1721017609.54,3,1,3,3,-8.9900,-2.1500,-1.0300,92.6875,30.8125,94.5625
1721017609.55,3,1,3,3,-8.0700,-2.2900,-1.4800,97.7500,54.7500,87.4375
1721017609.56,3,1,3,3,-6.4200,-1.8000,-2.1600,105.9375,88.0625,79.8125
1721017609.57,3,1,3,3,-5.9200,-1.7100,-1.9800,112.8125,120.3750,74.1250
1721017609.58,3,1,3,3,-5.3900,-1.7900,-1.6300,114.3750,143.2500,68.8750
1721017609.59,3,1,3,3,-4.9700,-1.5300,-0.4700,110.4375,160.1875,62.8750
1721017609.60,3,1,3,3,-4.5800,-2.1500,0.3500,101.8125,166.6250,59.6250
1721017609.61,3,1,3,3,-3.8700,-2.4700,1.0100,92.8125,166.5000,56.5000
1721017609.62,3,1,3,3,-2.8700,-2.7200,1.6400,92.6250,178.3125,57.0000
1721017609.63,3,1,3,3,-0.5800,-3.2500,3.1900,94.6250,193.0625,61.7500
1721017609.64,3,1,3,3,0.7800,-3.6200,3.8600,93.4375,210.0000,61.4375
1721017609.65,3,1,3,3,2.1200,-3.8400,4.0400,96.6250,226.9375,47.1875
1721017609.66,3,1,3,3,3.9200,-3.9600,4.2500,109.8125,224.5000,19.0625
1721017609.67,3,1,3,3,4.4800,-3.7800,4.0400,130.8125,222.9375,-26.8125
1721017609.68,3,1,3,3,4.2600,-3.1100,3.9100,157.1875,233.7500,-83.0625
1721017609.69,3,1,3,3,3.6900,-2.1700,3.9700,179.1875,248.9375,-126.9375
1721017609.70,3,1,3,3,3.5500,0.6300,5.6900,186.3750,267.5625,-137.8125
1721017609.71,3,1,3,3,4.6000,1.5200,6.9000,172.9375,281.2500,-116.8125
1721017609.72,3,1,3,3,6.0100,1.6700,7.6100,142.3750,255.0000,-80.1250
1721017609.73,3,1,3,3,8.5600,0.2900,6.7000,109.5625,194.0000,-51.5625
1721017609.74,3,1,3,3,9.2700,-0.6400,5.6700,86.7500,133.0000,-50.8750
1721017609.75,3,1,3,3,9.6200,-0.8400,4.5300,79.4375,99.5000,-71.3125
1721017609.76,3,1,3,3,9.4000,-0.4600,3.6300,84.1875,96.5625,-100.0625
1721017609.77,3,1,3,3,8.0200,1.6600,2.6600,90.3125,112.0000,-123.3750
1721017609.78,3,1,3,3,7.5000,2.9800,2.9600,89.9375,128.2500,-129.0625
1721017609.79,3,1,3,3,7.2600,4.1100,3.4900,75.7500,132.1250,-117.1250
1721017609.80,3,1,3,3,7.1900,4.9100,3.8400,47.4375,123.5625,-92.3750
1721017609.81,3,1,3,3,7.1700,5.6800,4.2000,13.4375,109.1875,-56.3750
1721017609.82,3,1,3,3,7.3500,5.5800,4.1600,-21.8125,84.5625,-17.8750
1721017609.83,3,1,3,3,7.6600,4.9900,3.9800,-52.3125,54.0000,17.1250
1721017609.84,3,1,3,3,8.2500,3.5500,3.9600,-68.2500,31.8750,47.8750
1721017609.85,3,1,3,3,8.8100,2.6700,4.3400,-70.0625,21.1250,71.5000
1721017609.86,3,1,3,3,9.6300,1.6800,4.8300,-63.5000,14.3750,92.7500
1721017609.87,3,1,3,3,10.6100,0.5500,5.2600,-54.5000,8.5625,102.6250
1721017609.88,3,1,3,3,12.4900,-1.2500,5.0500,-44.6250,0.3750,97.5625
1721017609.89,3,1,3,3,12.4900,-1.5300,4.6700,-35.7500,-16.5625,83.6875
1721017609.90,3,1,3,3,12.2000,-1.5300,4.2900,-29.0625,-32.0625,66.6875
1721017609.91,3,1,3,3,10.9800,-0.7300,3.7700,-28.6250,-37.8750,49.1250
1721017609.92,3,1,3,3,10.3300,-0.1800,3.8800,-32.7500,-41.5000,40.0625
1721017609.93,3,1,3,3,9.7700,0.1600,4.1400,-42.2500,-45.5000,43.0000
1721017609.94,3,1,3,3,9.3000,0.4300,4.5100,-54.8125,-49.9375,49.0625
1721017609.95,3,1,3,3,8.7800,1.0500,5.7600,-70.0625,-58.5000,52.5625
1721017609.96,3,1,3,3,8.4500,1.4300,6.5400,-85.0625,-70.5000,56.1250
1721017609.97,3,1,3,3,8.1500,1.7900,7.2700,-95.2500,-91.8125,62.1250
1721017609.98,3,1,3,3,7.8400,1.9300,8.2400,-98.8125,-115.7500,68.0625
1721017609.99,3,1,3,3,7.6500,1.9500,8.2800,-94.8125,-134.0625,71.5625
1721017610.00,3,1,3,3,7.3500,1.9800,7.9600,-81.7500,-145.1250,71.6875
1721017610.01,3,1,3,3,6.8200,1.9100,7.5900,-61.5625,-150.5000,71.3125
1721017610.02,3,1,3,3,6.1600,1.1100,6.6200,-38.2500,-150.7500,72.5625
1721017610.03,3,1,3,3,5.6200,0.6200,6.0600,-16.0000,-152.8750,71.3750
1721017610.04,3,1,3,3,5.0400,0.0700,5.4800,1.8750,-152.3125,71.0000
1721017610.05,3,1,3,3,4.7900,-0.5400,4.8000,11.5625,-145.3125,69.2500
1721017610.06,3,1,3,3,4.2000,-1.3800,3.5700,10.1250,-137.3125,65.5625
1721017610.07,3,1,3,3,3.8800,-1.6400,3.0700,-4.4375,-140.3750,57.5000
1721017610.08,3,1,3,3,3.5300,-1.7500,2.7200,-25.8125,-148.6250,47.7500
1721017610.09,3,1,3,3,2.8000,-1.5100,2.0500,-45.3125,-156.6250,37.0625
1721017610.10,3,1,3,3,2.1400,-1.3600,1.8900,-58.6875,-163.9375,24.7500
1721017610.11,3,1,3,3,1.4000,-1.5100,1.7600,-62.1875,-169.1875,8.1875
1721017610.12,3,1,3,3,0.3900,-1.6800,1.4200,-55.0000,-167.9375,-14.2500
1721017610.13,3,1,3,3,-2.2500,-1.5700,0.4900,-45.6250,-161.7500,-41.2500
1721017610.14,3,1,3,3,-3.7000,-1.3400,0.1600,-43.6250,-155.6250,-60.7500
1721017610.15,3,1,3,3,-4.9100,-1.1000,-0.3200,-54.9375,-155.3750,-66.3125
1721017610.16,3,1,3,3,-6.6100,-1.4900,-1.1700,-81.1250,-156.7500,-58.5625
1721017610.17,3,1,3,3,-7.5700,-1.9500,-1.1500,-117.0625,-158.7500,-45.0000
1721017610.18,3,1,3,3,-8.3300,-2.5700,-0.9800,-155.5000,-173.0000,-35.5625
1721017610.19,3,1,3,3,-8.9400,-3.3200,-0.7500,-185.0000,-197.8125,-39.0625
1721017610.20,3,1,3,3,-9.3600,-4.8700,-0.4500,-191.1875,-208.3125,-58.7500
1721017610.21,3,1,3,3,-9.9600,-5.0100,-0.2000,-174.1875,-187.4375,-89.6250
1721017610.22,3,1,3,3,-10.7200,-4.9300,0.1400,-150.2500,-142.5000,-127.6875
1721017610.23,3,1,3,3,-11.6500,-4.5900,0.6400,-136.2500,-89.9375,-163.2500
1721017610.24,3,1,3,3,-12.4900,-3.1000,1.8700,-131.5625,-31.8750,-189.0000
1721017610.25,3,1,3,3,-12.9200,-1.8500,2.3000,-132.0625,15.0000,-201.9375
1721017610.26,3,1,3,3,-12.8800,-0.5800,2.7600,-140.2500,20.3750,-207.8750
1721017610.27,3,1,3,3,-12.6100,1.4000,3.9600,-154.0000,11.5000,-199.9375
1721017610.28,3,1,3,3,-12.2000,2.4200,4.4400,-162.8125,0.5625,-179.6250
1721017610.29,3,1,3,3,-11.4500,3.1400,4.5700,-162.5000,-14.9375,-149.1875
1721017610.30,3,1,3,3,-10.7200,3.6900,4.6200,-150.8125,-28.5625,-117.9375
1721017610.31,3,1,3,3,-9.2200,3.8900,4.3800,-125.9375,-39.7500,-89.9375
1721017610.32,3,1,3,3,-8.8800,3.7600,3.9000,-91.1250,-50.0625,-65.8125
1721017610.33,3,1,3,3,-8.7900,3.5000,3.0900,-51.7500,-53.9375,-49.4375
1721017610.34,3,1,3,3,-8.9500,2.8900,1.9700,-8.9375,-54.8125,-34.5625
1721017610.35,3,1,3,3,-9.5600,2.7600,1.2600,32.0000,-47.3125,-16.0625
1721017610.36,3,1,3,3,-9.8800,2.4100,0.5300,55.1250,-49.0000,5.0000
1721017610.37,3,1,3,3,-10.3800,1.9000,-0.2600,60.4375,-54.7500,32.9375
1721017610.38,3,1,3,3,-11.5300,0.6600,-1.3700,54.6250,-61.5000,62.0625
1721017610.39,3,1,3,3,-11.9000,-0.0700,-1.4800,38.3750,-70.7500,91.8125
1721017610.40,3,1,3,3,-12.1200,-0.7800,-1.3100,18.1875,-81.4375,114.9375
1721017610.41,3,1,3,3,-11.7500,-1.9600,-0.9000,0.8750,-92.6875,130.4375
1721017610.42,3,1,3,3,-11.4500,-2.2700,-0.5400,-10.6250,-110.9375,139.6875
1721017610.43,3,1,3,3,-11.1000,-2.2400,-0.1600,-15.4375,-121.6250,143.3125
1721017610.44,3,1,3,3,-10.8900,-2.0500,0.2000,-17.2500,-119.2500,142.5625
1721017610.45,3,1,3,3,-9.9300,-1.4100,0.1800,-14.5000,-121.7500,145.8750
1721017610.46,3,1,3,3,-9.5400,-1.0700,0.1500,-8.7500,-132.0625,150.6875
1721017610.47,3,1,3,3,-9.3200,-0.6900,-0.0300,-1.1875,-141.3750,152.6250
1721017610.48,3,1,3,3,-9.2400,-0.5600,0.0600,9.1250,-147.9375,151.8125
1721017610.49,3,1,3,3,-7.3900,-1.5700,0.2200,25.1875,-151.6250,142.5625
1721017610.50,3,1,3,3,-6.3100,-2.1900,0.4500,49.8750,-141.5000,122.8750
1721017610.51,3,1,3,3,-4.6900,-2.8600,0.6100,66.8750,-126.5625,95.1875
1721017610.52,3,1,3,3,-2.0400,-2.4200,0.0800,84.3125,-110.2500,67.5625
1721017610.53,3,1,3,3,-2.0500,-1.9700,0.4600,101.5625,-86.1875,50.9375
1721017610.54,3,1,3,3,-1.2000,-1.3200,0.4500,102.0000,-94.7500,52.3750
1721017610.55,3,1,3,3,-0.3000,-0.7500,-0.1100,90.8125,-123.9375,67.4375
1721017610.56,3,1,3,3,0.8200,-1.7900,-1.6300,69.7500,-148.3125,84.1250
1721017610.57,3,1,3,3,1.4500,-2.8800,-2.1800,42.7500,-160.8750,95.9375
1721017610.58,3,1,3,3,2.2700,-3.9900,-2.5900,17.1875,-152.3125,97.1875
1721017610.59,3,1,3,3,5.4400,-4.9600,-2.4900,10.0000,-118.6250,83.9375
1721017610.60,3,1,3,3,7.7300,-5.9000,-2.0600,11.7500,-76.0000,60.5625
1721017610.61,3,1,3,3,10.1100,-6.4900,-2.5600,17.6875,-31.3750,35.0000
1721017610.62,3,1,3,3,11.2800,-6.4500,-3.0800,39.5625,16.1250,-8.0000
1721017610.63,3,1,3,3,9.5100,-4.7600,-3.8300,62.0000,55.0625,-57.7500
1721017610.64,3,1,3,3,8.6300,-4.5200,-4.4700,62.3125,57.7500,-101.5000
1721017610.65,3,1,3,3,7.8900,-4.2300,-4.6900,52.6875,68.0625,-144.6875
1721017610.66,3,1,3,3,6.8400,-1.7000,-3.5400,39.8125,82.7500,-174.1250
1721017610.67,3,1,3,3,6.6200,-0.1800,-3.0100,24.5625,64.0625,-182.4375
1721017610.68,3,1,3,3,5.9400,1.2000,-2.4300,4.5000,49.7500,-168.6875
1721017610.69,3,1,3,3,5.1700,2.4300,-2.1600,-15.3125,37.6875,-125.5000
1721017610.70,3,1,3,3,4.3900,3.0200,-2.2600,-29.8125,5.6250,-70.4375
1721017610.71,3,1,3,3,4.5000,2.7400,-2.2300,-37.7500,-25.0625,-11.7500
1721017610.72,3,1,3,3,4.8600,2.0000,-2.3100,-45.4375,-48.4375,36.2500
1721017610.73,3,1,3,2,5.8700,1.2700,-2.2400,-48.7500,-63.8125,69.1250
1721017610.74,3,1,3,2,6.3600,0.2300,-2.3400,-43.2500,-75.8125,84.0000
1721017610.75,3,1,3,2,5.8000,0.3100,-2.7100,-25.1875,-84.8125,82.0625
1721017610.76,3,1,3,2,4.6700,0.2200,-3.0500,-3.0000,-74.0000,73.6875
1721017610.77,3,1,3,2,3.9700,-0.8300,-3.2100,15.8125,-51.2500,65.1250
1721017610.78,3,1,3,2,3.5200,-1.1100,-2.3500,31.0000,-22.6875,58.5000
1721017610.79,3,1,3,2,3.8000,-1.2300,-1.4800,34.5625,-17.7500,52.3125
1721017610.80,3,1,3,2,4.1100,-1.2500,-0.7900,24.1875,-50.5625,51.8750
1721017610.81,3,1,3,2,3.7600,-1.6100,-1.5400,0.0000,-109.0625,60.7500
1721017610.82,3,1,3,2,3.0200,-1.2400,-2.1700,-11.5625,-143.2500,66.9375
1721017610.83,3,1,3,2,2.4900,-0.8900,-2.7000,-13.8125,-129.4375,58.8125
1721017610.84,3,1,3,2,2.3900,-1.2500,-3.2000,-7.1875,-95.3125,37.0000
1721017610.85,3,1,3,2,1.6600,-1.0900,-3.2900,5.9375,-52.6250,12.0000
1721017610.86,3,1,3,2,0.8200,-0.4600,-3.5500,17.8750,-21.3125,-10.6250
1721017610.87,3,1,3,2,0.0400,0.0000,-3.6500,17.6250,-7.3125,-26.6875
1721017610.88,3,1,3,1,-0.3800,0.2400,-1.7500,-0.1875,13.2500,-28.8750
1721017610.89,3,1,3,1,0.4000,0.4700,-0.4800,-23.3125,19.0625,-15.9375
1721017610.90,3,1,3,1,1.1700,0.6400,0.1300,-37.1250,-7.6250,-3.0625
1721017610.91,3,1,3,1,1.1300,1.1500,-0.3300,-33.8750,-40.0000,3.3750
1721017610.92,3,1,3,1,1.0800,1.3200,-0.6200,-22.5625,-54.4375,-1.7500
1721017610.93,3,1,3,1,0.6200,1.1700,-1.0600,-7.8750,-37.3750,-5.3125
1721017610.94,3,1,3,1,0.3300,1.0200,-1.3000,6.1875,-25.9375,-8.5000
1721017610.95,3,1,3,1,0.0000,1.0600,-1.5500,16.2500,-28.1875,-8.0000
1721017610.96,3,1,3,1,-0.3300,0.7900,-1.6800,16.6875,-27.0000,-2.3125
1721017610.97,3,1,3,1,0.0300,0.4700,-1.8400,8.0000,-35.6875,9.1875
1721017610.98,3,1,3,0,0.3800,0.3300,-1.7200,-8.3750,-37.8750,25.1875
1721017610.99,3,1,3,0,1.7200,-0.4000,-0.2400,-25.3125,-36.5000,35.1250
1721017611.00,3,1,3,0,2.7000,-0.7000,0.0900,-30.6250,-46.1875,31.1250
1721017611.01,3,1,3,0,3.1600,-0.6000,0.1600,-20.5625,-50.8750,14.1875
1721017611.02,3,1,3,0,2.4800,-0.2700,-0.0200,-7.0625,-43.3125,-12.1875
1721017611.03,3,1,3,0,2.1000,0.0000,0.0000,5.6250,-36.7500,-32.8750
1721017611.04,3,1,3,0,1.8500,0.2700,0.1100,14.0000,-30.9375,-39.1875
1721017611.05,3,1,3,0,1.6200,0.4800,0.1100,13.7500,-33.1875,-34.6250
1721017611.06,3,1,3,0,1.0200,0.2800,-0.0800,11.6875,-45.0625,-27.5625
1721017611.07,3,1,3,0,0.6000,0.1300,-0.2300,11.6875,-56.6250,-24.0625
1721017611.08,3,1,3,0,0.3600,-0.0500,-0.2600,14.1875,-60.6250,-23.8125
1721017611.09,3,1,3,0,0.1100,-0.0600,-0.3300,17.0000,-63.1875,-24.1250
1721017611.10,3,1,3,0,0.0800,-0.0100,-0.3400,16.0625,-69.3750,-24.0625
1721017611.11,3,1,3,0,0.1900,-0.0100,-0.2200,14.4375,-68.1875,-22.5625
1721017611.12,3,1,3,0,0.5500,-0.0500,0.0300,13.0000,-63.3125,-18.8750
