timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,label
165.44,3,3,3,0,-0.0500,-0.1000,0.0500,1.1250,0.6875,1.4375,standing_still
165.45,3,3,3,0,-0.0100,-0.0800,0.0700,1.4375,0.7500,1.0625,standing_still
165.46,3,3,3,0,0.0000,-0.0500,0.0700,1.4375,1.1875,0.8125,standing_still
165.48,3,3,3,0,0.0000,-0.0500,0.0400,1.3750,1.1250,0.6875,standing_still
165.49,3,3,3,0,-0.0300,-0.0300,0.0400,1.2500,1.1875,0.6250,standing_still
165.49,3,3,3,0,0.0000,-0.0600,0.0200,1.0625,1.3125,0.6250,standing_still
165.50,3,3,3,0,0.0000,-0.1000,0.0400,0.9375,1.7500,0.8125,standing_still
165.51,3,3,3,0,-0.0400,-0.0400,0.0500,1.0625,1.8125,0.9375,standing_still
165.52,3,3,3,0,-0.0400,-0.0700,0.0400,0.6875,1.5625,1.0625,standing_still
165.53,3,3,3,0,-0.0500,-0.0700,0.0500,0.6875,1.3750,0.9375,standing_still
165.54,3,3,3,0,-0.0700,-0.0700,0.0500,0.8750,1.2500,0.9375,standing_still
165.55,3,3,3,0,-0.0400,-0.0800,0.0600,1.0625,1.1875,1.0000,standing_still
165.57,3,3,3,0,-0.0700,-0.0600,0.0600,1.0625,1.3125,0.9375,standing_still
165.57,3,3,3,0,-0.0600,-0.0400,0.0700,0.8125,1.3125,0.7500,standing_still
165.58,3,3,3,0,-0.0900,-0.0600,0.0500,0.5000,1.2500,0.6875,standing_still
165.59,3,3,3,0,-0.0800,-0.0400,0.0600,0.6250,1.1875,0.5625,standing_still
165.60,3,3,3,0,-0.0700,-0.0700,0.0700,0.8125,1.1875,0.6875,standing_still
165.61,3,3,3,0,-0.0600,-0.0500,0.0500,0.8750,1.1250,0.6875,standing_still
165.62,3,3,3,0,-0.0600,-0.0600,0.0500,0.8125,1.1250,0.6875,standing_still
165.63,3,3,3,0,-0.0600,-0.0200,0.0200,0.6250,0.8125,0.7500,standing_still
165.64,3,3,3,0,-0.0300,0.0100,0.0500,0.7500,0.6250,0.8750,standing_still
165.65,3,3,3,0,-0.0500,0.0300,0.0300,0.6250,0.3125,0.6250,standing_still
165.66,3,3,3,0,-0.0400,0.0100,0.0100,0.1875,0.4375,0.3750,standing_still
165.67,3,3,3,0,-0.0300,-0.0400,0.0100,-0.2500,0.3750,0.1875,standing_still
165.68,3,3,3,0,-0.0100,-0.0400,0.0100,-0.8125,0.5000,-0.0625,standing_still
165.69,3,3,3,0,-0.0100,-0.0800,0.0600,-1.0000,0.2500,0.0000,standing_still
165.70,3,3,3,0,-0.0500,-0.1100,0.0600,-0.5000,0.3125,0.1875,standing_still
165.71,3,3,3,0,-0.1200,-0.1600,0.0700,-0.1875,0.4375,0.3750,standing_still
165.72,3,3,3,0,-0.0900,-0.1600,0.0400,-0.1875,0.2500,0.5000,standing_still
165.73,3,3,3,0,-0.0900,-0.1000,0.0400,0.3750,-0.6875,0.6875,standing_still
165.74,3,3,3,0,-0.0900,-0.1100,0.0600,-0.5000,-1.3125,0.6250,standing_still
165.75,3,3,3,0,-0.0800,-0.0500,0.0900,-0.8125,-1.0625,0.4375,standing_still
165.76,3,3,3,0,-0.0400,0.0000,0.0600,-0.1875,-0.8125,0.2500,standing_still
165.77,3,3,3,0,-0.0100,0.0000,0.0600,0.1250,-0.5625,0.1250,standing_still
165.78,3,3,3,0,0.0000,0.0000,0.0400,-0.1875,-0.3750,0.0000,standing_still
165.79,3,3,3,0,0.0000,-0.0300,0.0300,-0.5000,0.0000,0.0000,standing_still
165.80,3,3,3,0,-0.0200,-0.0400,0.0400,-0.5000,0.1875,0.0625,standing_still
165.81,3,3,3,0,-0.0600,-0.0900,0.0100,-0.4375,0.0625,0.4375,standing_still
165.82,3,3,3,0,-0.1000,-0.0800,0.0100,-0.5000,0.1875,0.6250,standing_still
165.83,3,3,3,0,-0.1200,-0.1200,0.0200,-0.7500,0.0625,0.8125,standing_still
165.84,3,3,3,0,-0.1600,-0.1300,0.0100,-0.8125,-0.1250,0.8125,standing_still
165.85,3,3,3,0,-0.1400,-0.1300,0.0400,-0.5000,-0.2500,0.8750,standing_still
165.86,3,3,3,0,-0.1000,-0.0900,0.0400,-0.3125,-0.6875,0.6875,standing_still
165.87,3,3,3,0,-0.0700,-0.0700,0.0100,-0.1250,-0.6875,0.3750,standing_still
165.88,3,3,3,0,-0.0200,-0.0500,0.0200,-0.3125,-1.3750,0.2500,standing_still
165.89,3,3,3,0,0.0000,-0.0300,0.0200,-0.5625,-1.3125,0.0625,standing_still
165.90,3,3,3,0,0.0000,-0.0300,0.0000,-0.6875,-1.2500,0.2500,standing_still
165.91,3,3,3,0,0.0000,-0.0700,0.0000,-0.8750,-0.9375,0.3125,standing_still
165.92,3,3,3,0,-0.0100,-0.0800,-0.0200,-1.0000,-0.9375,0.6875,standing_still
165.93,3,3,3,0,-0.0300,-0.1100,0.0000,-0.9375,-1.1250,0.8125,standing_still
165.94,3,3,3,0,-0.0600,-0.1300,0.0100,-1.1875,-0.9375,1.1250,standing_still
165.95,3,3,3,0,-0.0500,-0.1200,0.0500,-1.0625,-0.8750,0.8750,standing_still
165.96,3,3,3,0,-0.0300,-0.1200,0.0200,-0.3750,-0.9375,0.9375,standing_still
165.97,3,3,3,0,-0.0400,-0.1000,0.0100,-0.2500,-1.0625,0.6250,standing_still
165.98,3,3,3,0,-0.0200,-0.1100,0.0100,-0.1875,-1.3125,0.3125,standing_still
165.99,3,3,3,0,-0.0100,-0.0800,0.0500,-0.5000,-1.3750,0.2500,standing_still
166.00,3,3,3,0,-0.0100,-0.0700,0.0200,-0.5000,-1.2500,0.3750,standing_still
166.01,3,3,3,0,-0.0100,-0.0400,0.0000,-0.5000,-1.1250,0.2500,standing_still
166.02,3,3,3,0,-0.0100,-0.0700,-0.0100,-0.6250,-1.3750,0.2500,standing_still
166.03,3,3,3,0,-0.0200,-0.0900,0.0000,-0.9375,-1.0625,0.3750,standing_still
166.04,3,3,3,0,-0.0100,-0.0900,0.0200,-0.8750,-0.9375,0.4375,standing_still
166.05,3,3,3,0,-0.0100,-0.0900,0.0100,-0.8125,-0.5625,0.3750,standing_still
166.06,3,3,3,0,-0.0300,-0.0900,0.0100,-0.7500,-0.7500,0.2500,standing_still
166.07,3,3,3,0,-0.0600,-0.0900,0.0200,-0.6875,-0.6875,0.2500,standing_still
166.08,3,3,3,0,-0.0700,-0.0900,0.0000,-0.6875,-0.7500,0.2500,standing_still
166.09,3,3,3,0,-0.0500,-0.0700,0.0000,-0.4375,-0.6875,0.1250,standing_still
166.10,3,3,3,0,-0.0300,-0.0700,0.0000,-0.5000,-0.7500,0.2500,standing_still
166.11,3,3,3,0,-0.0500,-0.0700,0.0000,-0.8125,-1.1875,0.0625,standing_still
166.12,3,3,3,0,-0.0600,-0.0900,0.0200,-1.1875,-1.1875,0.1250,standing_still
166.13,3,3,3,0,-0.0400,-0.1000,0.0200,-0.8750,-1.3750,0.0625,standing_still
166.14,3,3,3,0,-0.0400,-0.1100,0.0100,-1.0000,-1.3125,0.0625,standing_still
166.15,3,3,3,0,-0.0300,-0.0500,0.0400,-0.9375,-0.9375,0.0625,standing_still
166.16,3,3,3,0,-0.0400,-0.0600,0.0200,-0.8750,-1.1250,0.0000,standing_still
166.17,3,3,3,0,-0.0300,-0.0900,0.0300,-1.0625,-1.1250,0.0000,standing_still
166.18,3,3,3,0,-0.0400,-0.0800,0.0200,-1.1875,-1.1250,-0.1875,standing_still
166.19,3,3,3,0,-0.0300,-0.0900,0.0300,-1.3750,-1.1875,-0.3750,standing_still
166.20,3,3,3,0,-0.0100,-0.0700,0.0200,-1.1875,-0.9375,-0.5625,standing_still
166.21,3,3,3,0,0.0100,-0.0600,0.0300,-1.1250,-0.7500,-0.4375,standing_still
166.22,3,3,3,0,0.0100,-0.0900,0.0400,-1.1875,-0.5000,-0.3750,standing_still
166.23,3,3,3,0,-0.0300,-0.1100,0.0600,-1.3750,-0.1250,-0.5000,standing_still
166.24,3,3,3,0,-0.0500,-0.1400,0.0200,-1.0625,0.0000,-0.2500,standing_still
166.25,3,3,3,0,-0.0300,-0.1500,0.0300,-0.5625,-0.5000,-0.1875,standing_still
166.26,3,3,3,0,-0.0500,-0.1300,0.0200,-1.0625,-1.1250,-0.0625,standing_still
166.27,3,3,3,0,-0.0400,-0.1000,0.0600,-1.1875,-1.5000,-0.2500,standing_still
166.28,3,3,3,0,-0.0200,-0.0500,0.0300,-0.8125,-1.4375,-0.3125,standing_still
166.29,3,3,3,0,-0.0200,-0.0400,0.0500,-0.5000,-1.1875,-0.3750,standing_still
166.30,3,3,3,0,-0.0400,-0.0700,0.0500,-0.4375,-0.9375,-0.5625,standing_still
166.31,3,3,3,0,-0.0100,-0.0600,0.0400,-0.4375,-0.5000,-0.6875,standing_still
166.32,3,3,3,0,0.0000,-0.0400,0.0300,-0.5000,-0.6250,-0.5625,standing_still
166.33,3,3,3,0,0.0000,-0.0600,0.0000,-0.5625,-0.3125,-0.6250,standing_still
166.34,3,3,3,0,0.0000,-0.0800,0.0100,-0.6875,-0.1875,-0.6875,standing_still
166.35,3,3,3,0,-0.0600,-0.0900,0.0600,-0.6875,-0.0625,-0.5625,standing_still
166.36,3,3,3,0,-0.1000,-0.1200,0.0700,-0.8750,-0.1875,-0.4375,standing_still
166.37,3,3,3,0,-0.1100,-0.1300,0.0600,-0.6875,-0.2500,-0.1875,standing_still
166.38,3,3,3,0,-0.0900,-0.1200,0.0700,-0.5000,-0.3750,0.0000,standing_still
166.39,3,3,3,0,-0.0600,-0.0900,0.0600,-0.3125,-0.5625,-0.1250,standing_still
166.40,3,3,3,0,-0.0400,-0.0900,0.0600,-0.0625,-0.6250,-0.1875,standing_still
166.41,3,3,3,0,-0.0100,-0.0400,0.0600,0.0625,-0.5000,-0.1875,standing_still
166.42,3,3,3,0,0.0000,-0.0500,0.0300,0.1875,-0.1250,0.0000,standing_still
166.43,3,3,3,0,0.0000,-0.0600,0.0200,0.1250,0.0000,-0.0625,standing_still
166.44,3,3,3,0,-0.0200,-0.0700,0.0300,0.0000,0.0000,0.0000,standing_still
166.45,3,3,3,0,-0.0400,-0.1000,0.0000,-0.0625,-0.0625,-0.0625,standing_still
166.46,3,3,3,0,-0.0700,-0.1100,0.0300,-0.1250,-0.1875,0.0000,standing_still
166.47,3,3,3,0,-0.0600,-0.1200,0.0300,0.0000,0.0000,0.0000,standing_still
166.48,3,3,3,0,-0.0600,-0.1100,0.0400,0.0000,0.0000,0.0000,standing_still
166.49,3,3,3,0,-0.0500,-0.1000,0.0000,0.0625,-0.0625,0.0000,standing_still
166.50,3,3,3,0,-0.0400,-0.0900,0.0300,0.1875,-0.4375,-0.0625,standing_still
166.51,3,3,3,0,-0.0300,-0.0800,0.0500,0.1250,-0.3125,-0.0625,standing_still
166.52,3,3,3,0,0.0000,-0.0500,0.0600,0.0000,-0.4375,-0.1250,standing_still
166.53,3,3,3,0,-0.0400,-0.0700,0.0400,-0.0625,-0.6250,-0.0625,standing_still
166.54,3,3,3,0,-0.0400,-0.0400,0.0400,0.0000,-0.8750,-0.0625,standing_still
166.55,3,3,3,0,-0.0600,-0.0600,0.0200,0.0625,-0.5000,0.0625,standing_still
166.56,3,3,3,0,-0.0700,-0.0800,0.0500,0.1250,-0.3125,0.1875,standing_still
166.57,3,3,3,0,-0.0700,-0.0900,0.0300,0.0000,-0.5000,0.1875,standing_still
166.58,3,3,3,0,-0.0600,-0.1000,0.0300,-0.0625,-0.5000,0.1250,standing_still
166.59,3,3,3,0,-0.0300,-0.0900,0.0500,0.0000,-0.5000,0.2500,standing_still
166.60,3,3,3,0,-0.0300,-0.0500,0.0500,0.0000,-0.5000,0.1875,standing_still
166.61,3,3,3,0,-0.0200,-0.0600,0.0300,0.3125,-0.2500,0.2500,standing_still
166.62,3,3,3,0,-0.0400,-0.0700,0.0400,0.1250,-0.2500,0.1250,standing_still
166.63,3,3,3,0,-0.0400,-0.0800,0.0000,0.0000,-0.1875,0.1875,standing_still
166.64,3,3,3,0,-0.0400,-0.0700,0.0200,0.0000,-0.3125,0.0625,standing_still
166.65,3,3,3,0,-0.0400,-0.1000,0.0600,-0.0625,-0.1875,0.0000,standing_still
166.66,3,3,3,0,-0.0300,-0.0800,0.0500,-0.2500,-0.3750,-0.1250,standing_still
166.67,3,3,3,0,0.0000,-0.0900,0.0100,-0.0625,-0.5625,-0.1875,standing_still
166.68,3,3,3,0,0.0100,-0.0400,0.0100,0.0000,-0.5625,-0.1250,standing_still
166.69,3,3,3,0,0.0100,-0.0500,0.0500,-0.0625,-0.5625,-0.1875,standing_still
166.70,3,3,3,0,-0.0200,-0.0900,0.0400,-0.1875,-0.3125,-0.5000,standing_still
166.71,3,3,3,0,-0.0100,-0.0900,0.0600,-0.1250,0.0000,-0.8125,standing_still
166.72,3,3,3,0,-0.0200,-0.0900,0.0300,-0.1250,0.1250,-0.8750,standing_still
166.73,3,3,3,0,-0.0300,-0.1000,0.0200,-0.2500,0.0000,-0.8750,standing_still
166.74,3,3,3,0,-0.0300,-0.0600,0.0400,-0.3750,0.1250,-0.6250,standing_still
166.75,3,3,3,0,-0.0800,-0.0700,0.0500,-0.6875,0.3750,-0.5000,standing_still
166.76,3,3,3,0,-0.1100,-0.1100,0.0400,-0.7500,0.4375,-0.5000,standing_still
166.77,3,3,3,0,-0.1000,-0.1000,0.0300,-0.3125,0.3750,-0.3125,standing_still
166.78,3,3,3,0,-0.0600,-0.0900,0.0000,0.0000,-0.1875,-0.2500,standing_still
166.79,3,3,3,0,-0.0300,-0.0800,0.0500,-0.2500,-0.9375,-0.5625,standing_still
166.80,3,3,3,0,-0.0200,-0.0500,0.0700,-0.6250,-0.8125,-0.5000,standing_still
166.81,3,3,3,0,-0.0400,-0.0200,0.0600,-0.1250,-0.8750,-0.5625,standing_still
166.82,3,3,3,0,-0.0500,-0.0200,0.0500,-0.1875,-0.8750,-0.5000,standing_still
166.83,3,3,3,0,-0.0400,-0.0400,0.0700,-0.1875,-0.4375,-0.4375,standing_still
166.84,3,3,3,0,-0.0400,-0.0200,0.0300,-0.3125,0.1250,-0.4375,standing_still
166.85,3,3,3,0,-0.0300,-0.0700,0.0200,-0.3125,0.5625,-0.3125,standing_still
166.86,3,3,3,0,-0.0300,-0.0900,-0.0100,-0.1875,0.5625,-0.3750,standing_still
166.87,3,3,3,0,-0.0200,-0.0900,0.0200,0.0000,0.5625,-0.3750,standing_still
166.88,3,3,3,0,-0.0600,-0.1200,0.0300,-0.3750,0.1250,-0.5000,standing_still
166.89,3,3,3,0,-0.0800,-0.1300,0.0600,-0.8125,-0.0625,-0.2500,standing_still
166.90,3,3,3,0,-0.0800,-0.1400,0.0700,-0.6250,-0.3750,-0.1250,standing_still
166.91,3,3,3,0,-0.1100,-0.1400,0.0600,-0.2500,-0.3125,0.0000,standing_still
166.92,3,3,3,0,-0.0200,-0.1200,0.0500,0.1875,-0.3750,0.0000,standing_still
166.93,3,3,3,0,-0.0300,-0.1200,0.0400,0.3750,-0.4375,0.0000,standing_still
166.94,3,3,3,0,-0.0200,-0.0800,0.0400,0.6875,-0.5000,-0.1250,standing_still
166.95,3,3,3,0,0.0000,-0.0800,0.0300,0.5625,-0.5625,-0.1250,standing_still
166.96,3,3,3,0,0.0100,-0.1000,0.0400,0.4375,-0.3750,-0.0625,standing_still
166.97,3,3,3,0,0.0000,-0.0800,0.0300,0.5000,-0.2500,-0.0625,standing_still
166.98,3,3,3,0,0.0100,-0.1200,0.0200,0.0000,-0.1875,-0.0625,standing_still
166.99,3,3,3,0,0.0000,-0.0900,0.0600,-0.0625,-0.4375,-0.1250,standing_still
167.00,3,3,3,0,0.0000,-0.1000,0.0200,-0.1250,-0.4375,-0.1875,standing_still
167.01,3,3,3,0,0.0200,-0.1100,0.0300,0.0000,-0.5625,-0.1250,standing_still
167.02,3,3,3,0,0.0200,-0.0900,0.0100,0.0000,-0.7500,-0.2500,standing_still
167.03,3,3,3,0,0.0200,-0.0800,0.0200,0.0000,-0.8750,-0.3750,standing_still
167.04,3,3,3,0,0.0000,-0.1100,0.0300,-0.1875,-0.6875,-0.4375,standing_still
167.05,3,3,3,0,0.0200,-0.1200,0.0300,-0.3750,-0.9375,-0.3750,standing_still
167.06,3,3,3,0,-0.0300,-0.1000,0.0200,-0.1875,-0.8750,-0.7500,standing_still
167.07,3,3,3,0,-0.0300,-0.1100,0.0200,-0.4375,-0.3750,-0.7500,standing_still
167.08,3,3,3,0,-0.0200,-0.0800,0.0400,-0.4375,0.0000,-0.8750,standing_still
167.09,3,3,3,0,-0.0100,-0.1000,0.0200,-0.1875,0.0000,-0.8125,standing_still
167.10,3,3,3,0,-0.0200,-0.0900,0.0300,-0.0625,0.0000,-0.7500,standing_still
167.11,3,3,3,0,0.0000,-0.1000,0.0400,-0.0625,0.2500,-0.6875,standing_still
167.12,3,3,3,0,0.0000,-0.0900,0.0500,-0.0625,0.1875,-0.6250,standing_still
167.13,3,3,3,0,0.0200,-0.1100,0.0100,0.0000,0.3750,-0.6875,standing_still
167.14,3,3,3,0,0.0200,-0.0900,0.0200,0.0000,0.5625,-0.7500,standing_still
167.15,3,3,3,0,0.0200,-0.0900,0.0300,-0.0625,0.0000,-0.8750,standing_still
167.16,3,3,3,0,0.0100,-0.1000,0.0400,-0.2500,-0.0625,-0.7500,standing_still
167.17,3,3,3,0,-0.0200,-0.0700,0.0400,-0.1250,0.1875,-0.7500,standing_still
167.18,3,3,3,0,-0.0300,-0.0900,0.0300,0.0000,0.0000,-0.9375,standing_still
167.19,3,3,3,0,-0.0700,-0.1100,0.0200,0.0000,0.1875,-0.9375,standing_still
167.20,3,3,3,0,-0.0400,-0.0900,0.0200,0.1875,0.1250,-0.9375,standing_still
167.21,3,3,3,0,-0.0300,-0.0800,0.0200,0.3750,0.0625,-0.8750,standing_still
167.22,3,3,3,0,-0.0200,-0.0700,0.0100,0.1250,0.0000,-0.9375,standing_still
167.23,3,3,3,0,-0.0200,-0.0500,0.0300,-0.2500,-0.1250,-0.7500,standing_still
167.24,3,3,3,0,0.0000,-0.1100,0.0600,-0.0625,0.0000,-0.8750,standing_still
167.25,3,3,3,0,-0.0200,-0.0800,0.0200,0.0000,0.0625,-0.9375,standing_still
167.26,3,3,3,0,-0.0400,-0.1100,0.0200,-0.0625,0.2500,-1.1875,standing_still
167.27,3,3,3,0,-0.0400,-0.1100,0.0000,0.0000,0.5625,-1.0000,standing_still
167.28,3,3,3,0,-0.0400,-0.1000,0.0000,0.0000,0.3750,-0.9375,standing_still
167.29,3,3,3,0,-0.0600,-0.0800,0.0000,0.0000,0.4375,-0.6875,standing_still
167.30,3,3,3,0,-0.0800,-0.1000,0.0100,0.0000,0.6250,-0.6250,standing_still
167.31,3,3,3,0,-0.0100,-0.0900,0.0200,-0.1250,1.0000,-0.5625,standing_still
167.32,3,3,3,0,0.0000,-0.1100,0.0100,0.2500,0.2500,-0.4375,standing_still
167.33,3,3,3,0,0.0100,-0.1400,0.0000,0.0000,-0.3125,-0.5625,standing_still
167.34,3,3,3,0,-0.0100,-0.1200,0.0400,-0.5625,-0.8750,-0.5625,standing_still
167.35,3,3,3,0,-0.0300,-0.1000,0.0400,-0.4375,-1.2500,-0.5625,standing_still
167.36,3,3,3,0,-0.0300,-0.0600,0.0400,0.0000,-0.8750,-0.3750,standing_still
167.37,3,3,3,0,-0.0500,-0.0900,0.0400,0.3125,-0.6250,-0.3125,standing_still
167.38,3,3,3,0,-0.0400,-0.0600,0.0400,0.0625,-0.3125,-0.3125,standing_still
167.39,3,3,3,0,-0.0200,-0.0600,0.0500,0.3750,0.0000,-0.2500,standing_still
167.40,3,3,3,0,-0.0100,-0.0700,0.0400,0.5000,0.3750,-0.2500,standing_still
167.41,3,3,3,0,0.0000,-0.0800,0.0300,0.5000,0.8125,-0.1875,standing_still
167.42,3,3,3,0,-0.0300,-0.1300,0.0100,0.5625,1.1250,-0.1250,standing_still
167.43,3,3,3,0,-0.0300,-0.1100,0.0000,0.7500,1.3750,0.1250,standing_still
167.44,3,3,3,0,-0.0200,-0.1300,0.0000,0.8750,1.4375,0.1875,standing_still
167.45,3,3,3,0,-0.0300,-0.1300,0.0200,0.8125,1.3750,0.3125,standing_still
167.46,3,3,3,0,-0.0400,-0.1200,0.0300,0.6250,1.1875,0.2500,standing_still
167.47,3,3,3,0,-0.0100,-0.1000,0.0500,0.5000,0.8125,0.1875,standing_still
167.48,3,3,3,0,-0.0300,-0.1000,0.0400,0.6250,1.0000,0.3750,standing_still
167.49,3,3,3,0,-0.0400,-0.1000,0.0300,1.0625,1.1250,0.3125,standing_still
167.50,3,3,3,0,-0.0600,-0.0900,0.0300,1.0625,1.3125,0.4375,standing_still
167.51,3,3,3,0,-0.0200,-0.1000,0.0400,0.9375,1.3750,0.5625,standing_still
167.52,3,3,3,0,-0.0200,-0.1100,0.0200,0.8750,1.1250,0.6875,standing_still
167.53,3,3,3,0,0.0000,-0.1200,0.0200,1.0625,1.5000,0.6250,standing_still
167.54,3,3,3,0,0.0000,-0.1100,0.0200,1.1250,1.3125,0.5000,standing_still
167.55,3,3,3,0,0.0100,-0.0800,0.0000,1.0625,1.1250,0.6250,standing_still
167.56,3,3,3,0,0.0000,-0.0800,0.0100,1.0625,1.1875,0.5000,standing_still
167.57,3,3,3,0,0.0000,-0.0700,0.0200,0.8750,1.3750,0.4375,standing_still
167.58,3,3,3,0,0.0100,-0.0800,0.0400,0.6875,1.1875,0.3750,standing_still
167.59,3,3,3,0,0.0000,-0.0800,0.0300,0.8125,1.3750,0.2500,standing_still
167.60,3,3,3,0,-0.0500,-0.1100,0.0200,0.8125,1.5000,0.3750,standing_still
167.61,3,3,3,0,-0.0500,-0.1000,0.0200,0.8750,1.8125,0.3125,standing_still
167.62,3,3,3,0,-0.0400,-0.1200,0.0300,0.8750,1.8750,0.4375,standing_still
167.63,3,3,3,0,-0.0500,-0.1300,0.0000,0.8125,1.8750,0.5625,standing_still
167.64,3,3,3,0,-0.0400,-0.1100,0.0000,1.0000,1.6250,0.5000,standing_still
167.65,3,3,3,0,-0.0400,-0.0900,0.0100,0.8750,1.1250,0.4375,standing_still
167.66,3,3,3,0,-0.0300,-0.0700,0.0300,1.0000,0.8750,0.3750,standing_still
167.67,3,3,3,0,-0.0600,-0.0600,0.0200,0.7500,0.5000,0.4375,standing_still
167.68,3,3,3,0,-0.0300,-0.0700,0.0100,0.7500,0.3750,0.3125,standing_still
167.69,3,3,3,0,-0.0100,-0.0400,0.0300,0.5000,0.4375,0.3125,standing_still
167.70,3,3,3,0,-0.0200,-0.0700,0.0400,0.3125,0.7500,0.2500,standing_still
167.71,3,3,3,0,-0.0300,-0.0600,0.0400,0.0625,0.5625,0.1875,standing_still
167.72,3,3,3,0,-0.0100,-0.0600,0.0500,0.0625,0.5625,0.1875,standing_still
167.73,3,3,3,0,-0.0400,-0.0900,0.0300,0.0000,0.8750,0.3750,standing_still
167.74,3,3,3,0,-0.0800,-0.0800,0.0500,0.0000,0.6250,0.3750,standing_still
167.75,3,3,3,0,-0.1000,-0.0800,0.0300,-0.0625,0.5000,0.4375,standing_still
167.76,3,3,3,0,-0.0700,-0.0700,0.0500,0.1250,0.3750,0.5625,standing_still
167.77,3,3,3,0,-0.0700,-0.0700,0.0300,0.3125,0.2500,0.8125,standing_still
167.78,3,3,3,0,-0.0700,-0.0800,0.0100,0.4375,0.3750,0.6250,standing_still
167.79,3,3,3,0,-0.0600,-0.0900,0.0000,0.3125,0.3750,0.6250,standing_still
167.80,3,3,3,0,-0.0700,-0.0900,0.0000,0.3750,0.3125,0.6875,standing_still
167.81,3,3,3,0,-0.0100,-0.1000,0.0000,0.1875,0.1250,0.7500,standing_still
167.82,3,3,3,0,-0.0200,-0.1100,-0.0300,0.0000,-0.1250,0.8750,standing_still
167.83,3,3,3,0,-0.0400,-0.1100,-0.0100,-0.0625,-0.1250,0.8750,standing_still
167.84,3,3,3,0,-0.0800,-0.1300,0.0300,-0.0625,0.5000,0.8750,standing_still
167.85,3,3,3,0,-0.0700,-0.1400,0.0300,0.4375,-0.0625,1.1250,standing_still
167.86,3,3,3,0,-0.0200,-0.1400,0.0500,0.1250,-1.0625,1.3125,standing_still
167.87,3,3,3,0,-0.0300,-0.1400,0.0600,-0.2500,-1.5625,1.3125,standing_still
167.88,3,3,3,0,-0.0400,-0.0600,0.0600,0.0000,-1.5000,1.1875,standing_still
167.89,3,3,3,0,-0.0300,-0.0300,0.0300,0.8125,-0.8750,1.2500,standing_still
167.90,3,3,3,0,0.0000,0.0000,0.0000,1.0000,-0.6250,0.9375,standing_still
167.91,3,3,3,0,0.0100,-0.0100,-0.0200,0.3750,-0.3750,0.6875,standing_still
167.92,3,3,3,0,0.0300,-0.0100,0.0000,0.0000,-0.1875,0.2500,standing_still
167.93,3,3,3,0,0.0200,-0.0200,0.0200,-0.5000,0.0000,0.1875,standing_still
167.94,3,3,3,0,-0.0100,-0.0700,-0.0200,-0.5625,0.1250,0.2500,standing_still
167.95,3,3,3,0,-0.0200,-0.1600,0.0000,-0.1250,0.1250,0.1875,standing_still
167.96,3,3,3,0,-0.0600,-0.1600,0.0300,0.3125,-0.0625,0.2500,standing_still
167.97,3,3,3,0,-0.0700,-0.2000,0.0400,0.5625,0.0625,0.3750,standing_still
167.98,3,3,3,0,-0.0900,-0.1500,0.0200,0.5000,0.1250,0.4375,standing_still
167.99,3,3,3,0,-0.0700,-0.1400,0.0300,0.3750,-0.0625,0.5000,standing_still
168.00,3,3,3,0,-0.0200,-0.1100,0.0200,0.3125,0.0000,0.3125,standing_still
168.01,3,3,3,0,-0.0200,-0.1300,0.0300,0.3750,-0.1875,0.3125,standing_still
168.02,3,3,3,0,-0.0200,-0.1000,0.0400,0.2500,0.0000,0.2500,standing_still
168.03,3,3,3,0,0.0100,-0.0600,0.0100,0.2500,0.0625,0.3125,standing_still
168.04,3,3,3,0,0.0000,-0.0800,0.0200,0.5000,0.3125,0.3750,standing_still
168.05,3,3,3,0,0.0100,-0.1000,0.0000,0.3750,0.3750,0.5625,standing_still
168.06,3,3,3,0,-0.0200,-0.0800,0.0200,0.1875,0.8750,0.5000,standing_still
168.07,3,3,3,0,-0.0200,-0.0800,0.0300,0.1250,0.8125,0.4375,standing_still
168.08,3,3,3,0,-0.0200,-0.0800,0.0200,0.1250,0.8125,0.3750,standing_still
168.09,3,3,3,0,-0.0100,-0.0900,0.0000,0.2500,0.8125,0.2500,standing_still
168.10,3,3,3,0,-0.0200,-0.1100,0.0100,0.2500,0.7500,0.1250,standing_still
168.11,3,3,3,0,-0.0300,-0.0900,0.0300,0.2500,0.4375,0.1875,standing_still
168.12,3,3,3,0,-0.0200,-0.0900,0.0200,0.2500,0.2500,0.0000,standing_still
168.13,3,3,3,0,-0.0400,-0.0700,0.0100,0.0625,0.4375,0.0000,standing_still
168.14,3,3,3,0,-0.0600,-0.0600,0.0000,0.0625,0.6250,0.0000,standing_still
168.15,3,3,3,0,-0.0400,-0.0800,0.0100,0.0625,0.6875,0.0000,standing_still
168.16,3,3,3,0,-0.0500,-0.0900,0.0100,0.0000,0.8750,0.0000,standing_still
168.17,3,3,3,0,-0.0600,-0.1200,0.0300,0.0000,1.0000,0.1250,standing_still
168.18,3,3,3,0,-0.0700,-0.1100,0.0400,0.1250,1.1250,0.1875,standing_still
168.19,3,3,3,0,-0.0700,-0.1100,0.0400,0.5625,1.3750,0.4375,standing_still
168.20,3,3,3,0,-0.0500,-0.0900,0.0200,0.7500,1.0625,0.4375,standing_still
