Linear Accel X = 71, Y = 157, Z = 6, qw = 11169, qx = 518, qy = -342, qz = -11971
Linear Accel X = 178, Y = 214, Z = 18, qw = 11390, qx = 585, qy = -348, qz = -11758
Linear Accel X = 133, Y = 113, Z = 29, qw = 11611, qx = 573, qy = -396, qz = -11538
Linear Accel X = 137, Y = 194, Z = 0, qw = 11915, qx = 583, qy = -482, qz = -11221
Linear Accel X = 221, Y = 205, Z = 0, qw = 12093, qx = 633, qy = -533, qz = -11023
Linear Accel X = 221, Y = 240, Z = -7, qw = 12246, qx = 675, qy = -639, qz = -10845
Linear Accel X = 103, Y = 189, Z = -50, qw = 12430, qx = 728, qy = -820, qz = -10617
Linear Accel X = 209, Y = 207, Z = -105, qw = 12529, qx = 794, qy = -897, qz = -10489
Linear Accel X = 234, Y = 159, Z = -186, qw = 12596, qx = 873, qy = -948, qz = -10398
Linear Accel X = 247, Y = 163, Z = -195, qw = 12656, qx = 910, qy = -1004, qz = -10317
Linear Accel X = 208, Y = 176, Z = -204, qw = 12777, qx = 828, qy = -1125, qz = -10161
Linear Accel X = 286, Y = 198, Z = -161, qw = 12897, qx = 717, qy = -1222, qz = -10005
Linear Accel X = 192, Y = 167, Z = -85, qw = 13000, qx = 568, qy = -1346, qz = -9864
Linear Accel X = 257, Y = 155, Z = -148, qw = 13105, qx = 432, qy = -1462, qz = -9715
Linear Accel X = 393, Y = 191, Z = -21, qw = 13240, qx = 188, qy = -1673, qz = -9503
Linear Accel X = 272, Y = 348, Z = 191, qw = 13267, qx = 99, qy = -1799, qz = -9444
Linear Accel X = 226, Y = -67, Z = -48, qw = 13284, qx = 189, qy = -1710, qz = -9435
Linear Accel X = 565, Y = 160, Z = -87, qw = 13414, qx = 225, qy = -1629, qz = -9263
Linear Accel X = 493, Y = 119, Z = 41, qw = 13458, qx = 278, qy = -1597, qz = -9203
Linear Accel X = 471, Y = 99, Z = 43, qw = 13470, qx = 363, qy = -1602, qz = -9182
Linear Accel X = 424, Y = 96, Z = 6, qw = 13460, qx = 471, qy = -1646, qz = -9184
Linear Accel X = 492, Y = 3, Z = -63, qw = 13407, qx = 643, qy = -1749, qz = -9231
Linear Accel X = 321, Y = 12, Z = -123, qw = 13378, qx = 710, qy = -1816, qz = -9255
Linear Accel X = 204, Y = 74, Z = -15, qw = 13368, qx = 737, qy = -1865, qz = -9258
Linear Accel X = 197, Y = 78, Z = -17, qw = 13383, qx = 797, qy = -1973, qz = -9235
Linear Accel X = 314, Y = 69, Z = -112, qw = 13440, qx = 958, qy = -1751, qz = -9155
Linear Accel X = 305, Y = 90, Z = -175, qw = 13484, qx = 1051, qy = -1673, qz = -9094
Linear Accel X = 252, Y = 106, Z = -169, qw = 13524, qx = 1119, qy = -1589, qz = -9042
Linear Accel X = 230, Y = 90, Z = -144, qw = 13568, qx = 1181, qy = -1471, qz = -8988
Linear Accel X = 219, Y = 60, Z = -96, qw = 13579, qx = 1229, qy = -1397, qz = -8977
Linear Accel X = 259, Y = 3, Z = -105, qw = 13591, qx = 1279, qy = -1324, qz = -8963
Linear Accel X = 255, Y = -36, Z = -49, qw = 13603, qx = 1294, qy = -1251, qz = -8954
Linear Accel X = 272, Y = 28, Z = -11, qw = 13629, qx = 1259, qy = -1117, qz = -8936
Linear Accel X = 318, Y = 112, Z = 114, qw = 13631, qx = 1271, qy = -1011, qz = -8944
Linear Accel X = 292, Y = 63, Z = 86, qw = 13595, qx = 1370, qy = -893, qz = -8996
Linear Accel X = 242, Y = -24, Z = -30, qw = 13543, qx = 1471, qy = -780, qz = -9069
Linear Accel X = 276, Y = 58, Z = 64, qw = 13477, qx = 1528, qy = -652, qz = -9167
Linear Accel X = 337, Y = 34, Z = 124, qw = 13425, qx = 1587, qy = -535, qz = -9242
Linear Accel X = 340, Y = -90, Z = 132, qw = 13360, qx = 1646, qy = -405, qz = -9331
Linear Accel X = 372, Y = -70, Z = 37, qw = 13308, qx = 1621, qy = -169, qz = -9417
Linear Accel X = 298, Y = 69, Z = 136, qw = 13286, qx = 1542, qy = -105, qz = -9462
Linear Accel X = 234, Y = -26, Z = 30, qw = 13247, qx = 1515, qy = -91, qz = -9521
Linear Accel X = 380, Y = -113, Z = 32, qw = 13196, qx = 1499, qy = -92, qz = -9594
Linear Accel X = 455, Y = -63, Z = 7, qw = 13089, qx = 1438, qy = -100, qz = -9749
Linear Accel X = 275, Y = -105, Z = 37, qw = 12984, qx = 1346, qy = -100, qz = -9902
Linear Accel X = 273, Y = -106, Z = 188, qw = 12868, qx = 1217, qy = -95, qz = -10068
Linear Accel X = 309, Y = -74, Z = 219, qw = 12748, qx = 1109, qy = -152, qz = -10231
Linear Accel X = 229, Y = -184, Z = 141, qw = 12529, qx = 1017, qy = -275, qz = -10504
Linear Accel X = 147, Y = -234, Z = -50, qw = 12380, qx = 983, qy = -343, qz = -10681
Linear Accel X = 161, Y = -178, Z = 63, qw = 12250, qx = 884, qy = -446, qz = -10835
Linear Accel X = 108, Y = -119, Z = 116, qw = 12002, qx = 846, qy = -572, qz = -11106
Linear Accel X = 99, Y = -136, Z = -114, qw = 11831, qx = 863, qy = -623, qz = -11284
Linear Accel X = 127, Y = -119, Z = -98, qw = 11702, qx = 801, qy = -664, qz = -11420
Linear Accel X = 32, Y = -53, Z = 156, qw = 11567, qx = 696, qy = -721, qz = -11560
Linear Accel X = 80, Y = -10, Z = -28, qw = 11348, qx = 663, qy = -778, qz = -11773
Linear Accel X = 166, Y = -46, Z = -106, qw = 11225, qx = 657, qy = -820, qz = -11889
Linear Accel X = 94, Y = -33, Z = -3, qw = 11101, qx = 589, qy = -879, qz = -12003
Linear Accel X = 7, Y = -17, Z = -16, qw = 10968, qx = 527, qy = -933, qz = -12124
Linear Accel X = 39, Y = 28, Z = -161, qw = 10794, qx = 504, qy = -951, qz = -12278
Linear Accel X = 65, Y = 43, Z = -96, qw = 10702, qx = 449, qy = -954, qz = -12361
Linear Accel X = 89, Y = 81, Z = 0, qw = 10628, qx = 311, qy = -975, qz = -12428
Linear Accel X = 20, Y = 133, Z = 89, qw = 10490, qx = 122, qy = -1027, qz = -12543
Linear Accel X = 23, Y = 144, Z = -16, qw = 10400, qx = 78, qy = -1043, qz = -12617
Linear Accel X = 56, Y = 123, Z = -41, qw = 10332, qx = 42, qy = -1050, qz = -12672
Linear Accel X = 54, Y = 134, Z = -65, qw = 10278, qx = -21, qy = -1052, qz = -12716
Linear Accel X = -13, Y = 140, Z = -54, qw = 10190, qx = -136, qy = -1047, qz = -12786
Linear Accel X = -91, Y = 161, Z = -27, qw = 10160, qx = -235, qy = -1055, qz = -12808
Linear Accel X = -4, Y = 138, Z = 0, qw = 10177, qx = -381, qy = -1079, qz = -12789
Linear Accel X = 76, Y = 122, Z = -3, qw = 10235, qx = -574, qy = -1123, qz = -12732
Linear Accel X = 171, Y = 245, Z = 124, qw = 10329, qx = -911, qy = -1248, qz = -12624
Linear Accel X = -70, Y = 130, Z = -31, qw = 10320, qx = -1027, qy = -1363, qz = -12610
Linear Accel X = -108, Y = 174, Z = -132, qw = 10317, qx = -1055, qy = -1473, qz = -12598
Linear Accel X = -113, Y = 246, Z = -149, qw = 10392, qx = -1115, qy = -1658, qz = -12508
Linear Accel X = -132, Y = 144, Z = -213, qw = 10453, qx = -1139, qy = -1757, qz = -12441
Linear Accel X = -124, Y = 185, Z = -185, qw = 10526, qx = -1171, qy = -1832, qz = -12366
Linear Accel X = -9, Y = 253, Z = -88, qw = 10616, qx = -1203, qy = -1875, qz = -12279
Linear Accel X = 35, Y = 276, Z = -79, qw = 10801, qx = -1267, qy = -1938, qz = -12100
Linear Accel X = -7, Y = 278, Z = -51, qw = 10938, qx = -1329, qy = -1974, qz = -11964
Linear Accel X = -43, Y = 280, Z = -33, qw = 11066, qx = -1356, qy = -1987, qz = -11840
Linear Accel X = 10, Y = 276, Z = -31, qw = 11238, qx = -1270, qy = -1975, qz = -11688
Linear Accel X = 112, Y = 246, Z = -61, qw = 11361, qx = -1171, qy = -1958, qz = -11583
Linear Accel X = 102, Y = 311, Z = 19, qw = 11493, qx = -1090, qy = -1957, qz = -11460
Linear Accel X = 134, Y = 276, Z = -4, qw = 11679, qx = -884, qy = -1992, qz = -11282
Linear Accel X = 129, Y = 248, Z = -49, qw = 11776, qx = -673, qy = -2006, qz = -11193
Linear Accel X = 198, Y = 247, Z = -40, qw = 11876, qx = -496, qy = -2019, qz = -11094
Linear Accel X = 275, Y = 242, Z = -53, qw = 11969, qx = -380, qy = -2047, qz = -10993
Linear Accel X = 249, Y = 240, Z = -23, qw = 12080, qx = -300, qy = -2164, qz = -10851
Linear Accel X = 281, Y = 169, Z = -58, qw = 12141, qx = -276, qy = -2261, qz = -10763
Linear Accel X = 288, Y = 143, Z = -95, qw = 12204, qx = -288, qy = -2348, qz = -10673
Linear Accel X = 202, Y = 151, Z = -93, qw = 12303, qx = -378, qy = -2472, qz = -10527
Linear Accel X = 290, Y = 219, Z = -60, qw = 12385, qx = -436, qy = -2573, qz = -10404
Linear Accel X = 307, Y = 198, Z = -92, qw = 12459, qx = -458, qy = -2700, qz = -10281
Linear Accel X = 252, Y = 161, Z = -106, qw = 12508, qx = -458, qy = -2859, qz = -10179
Linear Accel X = 189, Y = 17, Z = -304, qw = 12536, qx = -345, qy = -2971, qz = -10116
Linear Accel X = 380, Y = -51, Z = -259, qw = 12622, qx = -171, qy = -2822, qz = -10056
Linear Accel X = 331, Y = 188, Z = -120, qw = 12735, qx = -92, qy = -2757, qz = -9933
Linear Accel X = 319, Y = 88, Z = -147, qw = 12800, qx = 4, qy = -2750, qz = -9850
Linear Accel X = 305, Y = -7, Z = -159, qw = 12856, qx = 70, qy = -2711, qz = -9787
Linear Accel X = 293, Y = 94, Z = -146, qw = 12913, qx = 103, qy = -2677, qz = -9722
Linear Accel X = 239, Y = 31, Z = -112, qw = 12960, qx = 115, qy = -2654, qz = -9666
Linear Accel X = 271, Y = 43, Z = -102, qw = 13003, qx = 137, qy = -2575, qz = -9629
Linear Accel X = 294, Y = 63, Z = -82, qw = 13056, qx = 179, qy = -2446, qz = -9589
Linear Accel X = 257, Y = 95, Z = -58, qw = 13142, qx = 246, qy = -2238, qz = -9522
Linear Accel X = 213, Y = 39, Z = -146, qw = 13208, qx = 314, qy = -2102, qz = -9459
Linear Accel X = 204, Y = 31, Z = -113, qw = 13284, qx = 365, qy = -1959, qz = -9380
Linear Accel X = -32528, Y = 16, Z = -101, qw = 13363, qx = 399, qy = -1813, qz = -9296
Linear Accel X = 334, Y = 122, Z = 2, qw = 13468, qx = 378, qy = -1626, qz = -9180
Linear Accel X = 238, Y = 92, Z = -23, qw = 13501, qx = 369, qy = -1531, qz = -9148
Linear Accel X = 133, Y = -55, Z = -107, qw = 13522, qx = 373, qy = -1436, qz = -9131
Linear Accel X = -64, Y = 94, Z = 4, qw = 13548, qx = 404, qy = -1084, qz = -9140
Linear Accel X = 244, Y = 179, Z = -7, qw = 13616, qx = 465, qy = -711, qz = -9073
Linear Accel X = 297, Y = 80, Z = 91, qw = 13673, qx = 478, qy = -399, qz = -9006
Linear Accel X = 247, Y = 101, Z = 52, qw = 13702, qx = 513, qy = -144, qz = -8967
Linear Accel X = 160, Y = 33, Z = 96, qw = 13697, qx = 608, qy = 209, qz = -8967
Linear Accel X = 154, Y = 20, Z = 206, qw = 13674, qx = 868, qy = 661, qz = -8958
Linear Accel X = 459, Y = 30, Z = 4, qw = 13631, qx = 1278, qy = 1218, qz = -8918
Linear Accel X = 479, Y = 40, Z = 140, qw = 13570, qx = 1592, qy = 1607, qz = -8897
Linear Accel X = 270, Y = 5, Z = 275, qw = 13500, qx = 1856, qy = 1889, qz = -8898
Linear Accel X = 238, Y = 38, Z = 90, qw = 13441, qx = 2051, qy = 2014, qz = -8916
Linear Accel X = 229, Y = -32, Z = 61, qw = 13386, qx = 2238, qy = 2093, qz = -8937
Linear Accel X = 359, Y = 71, Z = 173, qw = 13329, qx = 2362, qy = 2111, qz = -8985
Linear Accel X = 314, Y = -44, Z = 307, qw = 13280, qx = 2393, qy = 2029, qz = -9068
Linear Accel X = 300, Y = -118, Z = 244, qw = 13211, qx = 2457, qy = 1958, qz = -9166
Linear Accel X = 213, Y = -48, Z = 173, qw = 13141, qx = 2538, qy = 1989, qz = -9238
Linear Accel X = 154, Y = -15, Z = 195, qw = 13083, qx = 2635, qy = 2088, qz = -9272
Linear Accel X = 333, Y = -135, Z = 170, qw = 13049, qx = 2709, qy = 2117, qz = -9291
Linear Accel X = 367, Y = -194, Z = 120, qw = 12993, qx = 2774, qy = 2127, qz = -9349
Linear Accel X = 307, Y = -222, Z = -38, qw = 12902, qx = 2824, qy = 2116, qz = -9461
Linear Accel X = 225, Y = -149, Z = 64, qw = 12764, qx = 2799, qy = 2053, qz = -9668
Linear Accel X = 249, Y = -177, Z = -9, qw = 12648, qx = 2788, qy = 2007, qz = -9831
Linear Accel X = 204, Y = -148, Z = 62, qw = 12522, qx = 2729, qy = 1946, qz = -10020
Linear Accel X = 129, Y = -142, Z = 64, qw = 12296, qx = 2680, qy = 1908, qz = -10316
Linear Accel X = 50, Y = -95, Z = 43, qw = 12132, qx = 2711, qy = 1941, qz = -10495
Linear Accel X = 93, Y = -92, Z = -73, qw = 11973, qx = 2764, qy = 1980, qz = -10655
Linear Accel X = 87, Y = -41, Z = -65, qw = 11810, qx = 2769, qy = 2002, qz = -10830
Linear Accel X = -3, Y = 28, Z = 54, qw = 11557, qx = 2655, qy = 1974, qz = -11132
Linear Accel X = -139, Y = 57, Z = 54, qw = 11381, qx = 2620, qy = 1932, qz = -11327
Linear Accel X = 87, Y = -40, Z = -52, qw = 11236, qx = 2603, qy = 1907, qz = -11479
Linear Accel X = 223, Y = 13, Z = 20, qw = 11129, qx = 2570, qy = 1923, qz = -11588
Linear Accel X = 30, Y = 114, Z = 66, qw = 10930, qx = 2502, qy = 1924, qz = -11791
Linear Accel X = -30, Y = 83, Z = -63, qw = 10786, qx = 2521, qy = 1919, qz = -11919
Linear Accel X = 50, Y = 91, Z = -144, qw = 10682, qx = 2513, qy = 1919, qz = -12014
Linear Accel X = 2, Y = 176, Z = 24, qw = 10571, qx = 2381, qy = 1926, qz = -12137
Linear Accel X = 14, Y = 201, Z = 101, qw = 10488, qx = 2327, qy = 1920, qz = -12220
Linear Accel X = 70, Y = 152, Z = 37, qw = 10426, qx = 2306, qy = 1907, qz = -12280
Linear Accel X = 75, Y = 233, Z = 37, qw = 10393, qx = 2256, qy = 1873, qz = -12322
Linear Accel X = 14, Y = 256, Z = 20, qw = 10375, qx = 2123, qy = 1719, qz = -12383
Linear Accel X = -15, Y = 247, Z = -32, qw = 10401, qx = 2045, qy = 1555, qz = -12395
Linear Accel X = 22, Y = 110, Z = -140, qw = 10451, qx = 1965, qy = 1357, qz = -12390
Linear Accel X = 89, Y = 139, Z = -172, qw = 10508, qx = 1873, qy = 1188, qz = -12373
Linear Accel X = 69, Y = 278, Z = -70, qw = 10626, qx = 1559, qy = 912, qz = -12339
Linear Accel X = 6, Y = 250, Z = -85, qw = 10745, qx = 1247, qy = 643, qz = -12289
Linear Accel X = -16, Y = 168, Z = -91, qw = 10895, qx = 916, qy = 340, qz = -12198
Linear Accel X = -10, Y = 157, Z = -34, qw = 11090, qx = 513, qy = 26, qz = -12049
Linear Accel X = 31, Y = 256, Z = -63, qw = 11176, qx = 368, qy = -81, qz = -11974
Linear Accel X = 87, Y = 299, Z = -4, qw = 11267, qx = 248, qy = -189, qz = -11891
Linear Accel X = 8, Y = 296, Z = 68, qw = 11371, qx = 88, qy = -304, qz = -11792
Linear Accel X = 39, Y = 214, Z = -28, qw = 11547, qx = -108, qy = -502, qz = -11612
Linear Accel X = 126, Y = 241, Z = 20, qw = 11694, qx = -251, qy = -616, qz = -11456
Linear Accel X = 173, Y = 264, Z = 13, qw = 11840, qx = -371, qy = -734, qz = -11295
Linear Accel X = 196, Y = 288, Z = -33, qw = 11998, qx = -469, qy = -868, qz = -11113
Linear Accel X = 193, Y = 206, Z = -32, qw = 12211, qx = -637, qy = -1116, qz = -10847
Linear Accel X = 238, Y = 190, Z = -6, qw = 12340, qx = -756, qy = -1295, qz = -10673
Linear Accel X = 305, Y = 206, Z = -20, qw = 12468, qx = -851, qy = -1453, qz = -10496
Linear Accel X = 285, Y = 206, Z = -39, qw = 12647, qx = -978, qy = -1697, qz = -10230
Linear Accel X = 187, Y = 189, Z = -47, qw = 12772, qx = -1087, qy = -1900, qz = -10026
Linear Accel X = 185, Y = 141, Z = -99, qw = 12886, qx = -1173, qy = -2102, qz = -9828
Linear Accel X = 243, Y = 70, Z = -231, qw = 12988, qx = -1213, qy = -2248, qz = -9655
Linear Accel X = 182, Y = 99, Z = -196, qw = 13123, qx = -1325, qy = -2430, qz = -9410
Linear Accel X = 235, Y = 159, Z = -56, qw = 13219, qx = -1400, qy = -2554, qz = -9231
Linear Accel X = 247, Y = 19, Z = -150, qw = 13299, qx = -1370, qy = -2663, qz = -9088
Linear Accel X = 279, Y = 51, Z = -179, qw = 13382, qx = -1454, qy = -2756, qz = -8944
Linear Accel X = 273, Y = 63, Z = -95, qw = 13520, qx = -1386, qy = -2893, qz = -8681
Linear Accel X = 331, Y = 43, Z = -113, qw = 13612, qx = -1447, qy = -2945, qz = -8508
Linear Accel X = 325, Y = 58, Z = -122, qw = 13681, qx = -1490, qy = -2973, qz = -8379
Linear Accel X = 325, Y = 23, Z = -138, qw = 13760, qx = -1531, qy = -2977, qz = -8240
Linear Accel X = 345, Y = 95, Z = -54, qw = 13801, qx = -1570, qy = -3021, qz = -8147
Linear Accel X = 248, Y = 139, Z = -53, qw = 13835, qx = -1539, qy = -3052, qz = -8083
Linear Accel X = 221, Y = 3, Z = -158, qw = 13865, qx = -1441, qy = -3043, qz = -8054
Linear Accel X = 220, Y = 17, Z = -159, qw = 13916, qx = -1305, qy = -3012, qz = -8000
Linear Accel X = 252, Y = 87, Z = -111, qw = 13961, qx = -1249, qy = -2976, qz = -7945
Linear Accel X = 225, Y = 19, Z = -173, qw = 14001, qx = -1192, qy = -2918, qz = -7904
Linear Accel X = 203, Y = 85, Z = -123, qw = 14031, qx = -1089, qy = -2850, qz = -7890
Linear Accel X = 188, Y = -62, Z = -98, qw = 14091, qx = -953, qy = -2786, qz = -7824
Linear Accel X = 370, Y = 32, Z = -129, qw = 14151, qx = -887, qy = -2676, qz = -7761
Linear Accel X = 312, Y = 10, Z = -86, qw = 14189, qx = -840, qy = -2558, qz = -7736
Linear Accel X = 208, Y = 37, Z = -55, qw = 14222, qx = -747, qy = -2372, qz = -7746
Linear Accel X = 171, Y = 45, Z = 13, qw = 14238, qx = -660, qy = -2278, qz = -7752
Linear Accel X = 181, Y = -52, Z = -82, qw = 14237, qx = -517, qy = -2180, qz = -7792
Linear Accel X = 251, Y = -64, Z = -147, qw = 14239, qx = -379, qy = -2061, qz = -7829
Linear Accel X = 236, Y = -89, Z = -119, qw = 14212, qx = -287, qy = -1877, qz = -7928
Linear Accel X = 265, Y = 22, Z = 50, qw = 14183, qx = -272, qy = -1763, qz = -8006
Linear Accel X = 290, Y = 36, Z = 66, qw = 14144, qx = -233, qy = -1634, qz = -8104
Linear Accel X = 346, Y = -7, Z = 30, qw = 14102, qx = -136, qy = -1469, qz = -8209
Linear Accel X = 418, Y = -51, Z = -12, qw = 14034, qx = 13, qy = -1203, qz = -8369
Linear Accel X = 392, Y = 17, Z = 16, qw = 13965, qx = 103, qy = -977, qz = -8511
Linear Accel X = 312, Y = 16, Z = 70, qw = 13866, qx = 245, qy = -766, qz = -8691
Linear Accel X = 172, Y = -138, Z = 74, qw = 13696, qx = 516, qy = -478, qz = -8964
Linear Accel X = 344, Y = -10, Z = 61, qw = 13605, qx = 676, qy = -257, qz = -9101
Linear Accel X = 317, Y = -70, Z = 82, qw = 13515, qx = 807, qy = -67, qz = -9227
Linear Accel X = 245, Y = -152, Z = 10, qw = 13418, qx = 925, qy = 41, qz = -9356
Linear Accel X = -32551, Y = -102, Z = 14, qw = 13268, qx = 1084, qy = 180, qz = -9549
Linear Accel X = 186, Y = -117, Z = 39, qw = 13168, qx = 1173, qy = 286, qz = -9674
Linear Accel X = 149, Y = -48, Z = -3, qw = 13065, qx = 1249, qy = 391, qz = -9799
Linear Accel X = 126, Y = -36, Z = 34, qw = 12957, qx = 1321, qy = 461, qz = -9930
Linear Accel X = 33, Y = -147, Z = 25, qw = 12766, qx = 1505, qy = 606, qz = -10140
Linear Accel X = -36, Y = -83, Z = 73, qw = 12673, qx = 1662, qy = 795, qz = -10219
Linear Accel X = 103, Y = 51, Z = -1, qw = 12611, qx = 1832, qy = 990, qz = -10250
Linear Accel X = 123, Y = 0, Z = -38, qw = 12478, qx = 2049, qy = 1153, qz = -10354
Linear Accel X = 45, Y = -40, Z = -3, qw = 12363, qx = 2155, qy = 1224, qz = -10462
Linear Accel X = 40, Y = 4, Z = 60, qw = 12261, qx = 2226, qy = 1304, qz = -10557
Linear Accel X = 65, Y = -19, Z = 45, qw = 12184, qx = 2339, qy = 1429, qz = -10606
Linear Accel X = 186, Y = -7, Z = -64, qw = 12063, qx = 2516, qy = 1611, qz = -10677
Linear Accel X = 155, Y = 33, Z = 118, qw = 11970, qx = 2574, qy = 1683, qz = -10756
Linear Accel X = 154, Y = -14, Z = 29, qw = 11887, qx = 2633, qy = 1740, qz = -10825
Linear Accel X = 210, Y = -51, Z = -108, qw = 11790, qx = 2740, qy = 1828, qz = -10889
Linear Accel X = 202, Y = 15, Z = -161, qw = 11625, qx = 2869, qy = 2009, qz = -11002
Linear Accel X = 100, Y = 86, Z = -6, qw = 11537, qx = 2830, qy = 2073, qz = -11091
Linear Accel X = 121, Y = 102, Z = 42, qw = 11439, qx = 2798, qy = 2113, qz = -11194
Linear Accel X = 110, Y = 55, Z = -25, qw = 11276, qx = 2797, qy = 2161, qz = -11349
Linear Accel X = 90, Y = 111, Z = 56, qw = 11199, qx = 2714, qy = 2185, qz = -11440
Linear Accel X = 17, Y = 125, Z = 103, qw = 11136, qx = 2611, qy = 2182, qz = -11526
Linear Accel X = 23, Y = 110, Z = 75, qw = 11075, qx = 2575, qy = 2158, qz = -11597
Linear Accel X = 71, Y = 131, Z = 9, qw = 10990, qx = 2583, qy = 2167, qz = -11674
Linear Accel X = 87, Y = 184, Z = 101, qw = 10951, qx = 2557, qy = 2166, qz = -11717
Linear Accel X = 100, Y = 137, Z = 43, qw = 10906, qx = 2566, qy = 2152, qz = -11760
Linear Accel X = 118, Y = 90, Z = -64, qw = 10854, qx = 2594, qy = 2156, qz = -11800
Linear Accel X = 127, Y = 190, Z = 54, qw = 10796, qx = 2557, qy = 2195, qz = -11854
Linear Accel X = 75, Y = 161, Z = 65, qw = 10761, qx = 2517, qy = 2210, qz = -11892
Linear Accel X = 114, Y = 153, Z = 6, qw = 10731, qx = 2504, qy = 2230, qz = -11918
Linear Accel X = 83, Y = 182, Z = -12, qw = 10690, qx = 2473, qy = 2261, qz = -11956
Linear Accel X = -22, Y = 212, Z = 0, qw = 10682, qx = 2444, qy = 2271, qz = -11967
Linear Accel X = 14, Y = 195, Z = -62, qw = 10691, qx = 2421, qy = 2295, qz = -11959
Linear Accel X = 59, Y = 180, Z = 0, qw = 10718, qx = 2358, qy = 2328, qz = -11940
Linear Accel X = 61, Y = 226, Z = 30, qw = 10751, qx = 2239, qy = 2392, qz = -11921
Linear Accel X = -13, Y = 210, Z = 63, qw = 10776, qx = 2173, qy = 2433, qz = -11902
Linear Accel X = -15, Y = 181, Z = 18, qw = 10815, qx = 2147, qy = 2492, qz = -11859
Linear Accel X = 137, Y = 233, Z = 34, qw = 10884, qx = 2126, qy = 2583, qz = -11780
Linear Accel X = 112, Y = 286, Z = 142, qw = 10989, qx = 2069, qy = 2657, qz = -11676
Linear Accel X = 86, Y = 240, Z = 113, qw = 11056, qx = 2066, qy = 2634, qz = -11618
Linear Accel X = 178, Y = 164, Z = 6, qw = 11123, qx = 2095, qy = 2600, qz = -11557
Linear Accel X = 204, Y = 191, Z = 0, qw = 11231, qx = 2057, qy = 2556, qz = -11469
Linear Accel X = 159, Y = 362, Z = 106, qw = 11320, qx = 1964, qy = 2464, qz = -11418
Linear Accel X = 5, Y = 237, Z = 61, qw = 11429, qx = 1861, qy = 2267, qz = -11368
Linear Accel X = 25, Y = 22, Z = -85, qw = 11537, qx = 1792, qy = 2061, qz = -11308
Linear Accel X = 174, Y = 98, Z = -13, qw = 11690, qx = 1701, qy = 1955, qz = -11184
Linear Accel X = 280, Y = 259, Z = 139, qw = 11790, qx = 1663, qy = 1931, qz = -11088
Linear Accel X = 221, Y = 250, Z = 128, qw = 11885, qx = 1671, qy = 1871, qz = -10995
Linear Accel X = 160, Y = 19, Z = -103, qw = 11980, qx = 1706, qy = 1832, qz = -10893
Linear Accel X = 259, Y = 144, Z = -15, qw = 12142, qx = 1708, qy = 1926, qz = -10694
Linear Accel X = 255, Y = 234, Z = 146, qw = 12248, qx = 1651, qy = 1985, qz = -10571
Linear Accel X = 164, Y = 192, Z = 159, qw = 12339, qx = 1621, qy = 2000, qz = -10467
Linear Accel X = 159, Y = 126, Z = 52, qw = 12465, qx = 1640, qy = 2002, qz = -10313
Linear Accel X = 164, Y = 103, Z = 31, qw = 12547, qx = 1636, qy = 2017, qz = -10211
Linear Accel X = 191, Y = 164, Z = -7, qw = 12636, qx = 1602, qy = 2022, qz = -10104
Linear Accel X = 182, Y = 115, Z = -1, qw = 12736, qx = 1527, qy = 1975, qz = -10000
Linear Accel X = 194, Y = 106, Z = -2, qw = 12899, qx = 1350, qy = 1845, qz = -9840
Linear Accel X = 272, Y = 113, Z = 45, qw = 13004, qx = 1213, qy = 1705, qz = -9745
Linear Accel X = 236, Y = 112, Z = 7, qw = 13087, qx = 1088, qy = 1523, qz = -9677
Linear Accel X = 205, Y = 105, Z = 16, qw = 13166, qx = 937, qy = 1298, qz = -9619
Linear Accel X = 256, Y = 91, Z = 66, qw = 13268, qx = 668, qy = 919, qz = -9545
Linear Accel X = 262, Y = 117, Z = 133, qw = 13320, qx = 497, qy = 669, qz = -9503
Linear Accel X = 223, Y = 142, Z = 203, qw = 13371, qx = 353, qy = 438, qz = -9452
Linear Accel X = 209, Y = 167, Z = 67, qw = 13420, qx = 255, qy = 201, qz = -9393
Linear Accel X = 126, Y = 81, Z = 23, qw = 13440, qx = 263, qy = 122, qz = -9366
Linear Accel X = 198, Y = 117, Z = 9, qw = 13469, qx = 274, qy = 68, qz = -9325
Linear Accel X = 244, Y = 136, Z = 25, qw = 13499, qx = 271, qy = 7, qz = -9280
Linear Accel X = 212, Y = 82, Z = 30, qw = 13532, qx = 261, qy = -110, qz = -9232
Linear Accel X = 185, Y = 88, Z = -10, qw = 13559, qx = 275, qy = -154, qz = -9192
Linear Accel X = 203, Y = 57, Z = -15, qw = 13589, qx = 300, qy = -188, qz = -9146
Linear Accel X = 278, Y = 69, Z = -8, qw = 13624, qx = 319, qy = -227, qz = -9092
Linear Accel X = 320, Y = 73, Z = -12, qw = 13672, qx = 343, qy = -292, qz = -9017
Linear Accel X = 291, Y = 61, Z = 20, qw = 13697, qx = 351, qy = -348, qz = -8977
Linear Accel X = 212, Y = 60, Z = 55, qw = 13714, qx = 371, qy = -399, qz = -8948
Linear Accel X = 208, Y = 88, Z = 25, qw = 13740, qx = 453, qy = -427, qz = -8903
Linear Accel X = 240, Y = 75, Z = -5, qw = 13759, qx = 524, qy = -430, qz = -8869
Linear Accel X = 263, Y = 58, Z = -8, qw = 13776, qx = 601, qy = -418, qz = -8838
Linear Accel X = 242, Y = 39, Z = -25, qw = 13790, qx = 657, qy = -414, qz = -8812
